SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k	Winker Corrected Species name	migratory	Citation for migratory status	Migration Notes
11166.ZU.18190.lion	133952	15.83805761	3.118468735	fecal	none	unknown	healthy	captive	unknown	Zurich	Zurich Zoo	Switzerland	Indian lion	Panthera leo	11/18/14	zurich.Indianlion.1				Panthera leo	flightless	flightless	Panthera leo	161499.06		0.0	0.0	0.0	0.0	10.0	0.0	0.0	90.0	0.0	0.0	Mammalia	Felidae	Panthera	Metazoa	Carnivora	Chordata	Panthera leo		Panthera leo		Panthera_leo	11.7	6.52	4.93	7.15	2.05	7.5878821488550905	8.05147896587251	False	False	False	False	False	True	True	20.00279548	3.163544537				
11166.FD.0438.lion	91852	10.47486717	4.886360058999999	fecal	none	unknown	healthy	captive	adult	Delsuc	Beauval Zoopark	France	African lion	Panthera leo	7/25/14			beau.lion.1	beau.lion	Panthera leo	flightless	flightless	Panthera leo	161499.06		0.0	0.0	0.0	0.0	10.0	0.0	0.0	90.0	0.0	0.0	Mammalia	Felidae	Panthera	Metazoa	Carnivora	Chordata	Panthera leo		Panthera leo		Panthera_leo	11.7	6.52	4.93	7.15	2.05	7.5878821488550905	8.05147896587251	False	False	False	False	False	True	True	12.26813424	4.891654725				
11212.JB28	19035	42.86131736	6.83938751	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Olive baboon	Papio anubis		ka.JB28	JB28			Papio anubis	flightless	flightless	Papio anubis	17728.56		20.0	10.0	0.0	30.0	0.0	0.0	0.0	40.0	0.0	0.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio anubis		Papio anubis		Papio_anubis	9.750556556874642	6.100179893423981	2.58505959239999	5.13725228740575	2.42162320883052	7.1408340498914695	7.96525468167045	True	True	True	True	True	True	True	49.583919200000004	6.923246418				
11212.JB25	13550	47.26811578	7.021066021	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Olive baboon	Papio anubis		ka.JB25	JB25			Papio anubis	flightless	flightless	Papio anubis	17728.56		20.0	10.0	0.0	30.0	0.0	0.0	0.0	40.0	0.0	0.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio anubis		Papio anubis		Papio_anubis	9.750556556874642	6.100179893423981	2.58505959239999	5.13725228740575	2.42162320883052	7.1408340498914695	7.96525468167045	True	True	True	True	True	True	True	55.45249574	7.04076983				
11212.JB30	22611	51.20236091	7.088400725	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Olive baboon	Papio anubis		ka.JB30	JB30			Papio anubis	flightless	flightless	Papio anubis	17728.56		20.0	10.0	0.0	30.0	0.0	0.0	0.0	40.0	0.0	0.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio anubis		Papio anubis		Papio_anubis	9.750556556874642	6.100179893423981	2.58505959239999	5.13725228740575	2.42162320883052	7.1408340498914695	7.96525468167045	True	True	True	True	True	True	True	60.60390578	7.138539681				
11212.JB4	13708	60.7351392	7.608258779	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Olive baboon	Papio anubis		ka.JB4	JB4			Papio anubis	flightless	flightless	Papio anubis	17728.56		20.0	10.0	0.0	30.0	0.0	0.0	0.0	40.0	0.0	0.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio anubis		Papio anubis		Papio_anubis	9.750556556874642	6.100179893423981	2.58505959239999	5.13725228740575	2.42162320883052	7.1408340498914695	7.96525468167045	True	True	True	True	True	True	True	68.32460862	7.635135936				
11212.JB24	12086	43.86188325	6.565784461000001	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Olive baboon	Papio anubis		ka.JB24	JB24			Papio anubis	flightless	flightless	Papio anubis	17728.56		20.0	10.0	0.0	30.0	0.0	0.0	0.0	40.0	0.0	0.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio anubis		Papio anubis		Papio_anubis	9.750556556874642	6.100179893423981	2.58505959239999	5.13725228740575	2.42162320883052	7.1408340498914695	7.96525468167045	True	True	True	True	True	True	True	49.96735315	6.610318714				
11212.JB15	19770	48.73969592	7.564831282	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Hamadryas baboon	Papio hamadryas		ka.JB15	JB15			Papio hamadryas	flightless	flightless	Papio hamadryas	21250.05		0.0	10.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	10.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio hamadryas		Papio hamadryas		Papio_hamadryas	9.709448768910962	6.101601965577331	2.57926729057316	5.29709052373972	2.99050544247497	6.28821145010437	7.543238622653769	True	True	True	True	True	True	True	59.64150096	7.63375538				
11212.JB13	15735	51.4581984	7.3544912479999995	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Hamadryas baboon	Papio hamadryas		ka.JB13	JB13			Papio hamadryas	flightless	flightless	Papio hamadryas	21250.05		0.0	10.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	10.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio hamadryas		Papio hamadryas		Papio_hamadryas	9.709448768910962	6.101601965577331	2.57926729057316	5.29709052373972	2.99050544247497	6.28821145010437	7.543238622653769	True	True	True	True	True	True	True	60.01377428	7.442169531				
11212.JB17	20384	42.11154185	6.705433302	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Hamadryas baboon	Papio hamadryas		ka.JB17	JB17			Papio hamadryas	flightless	flightless	Papio hamadryas	21250.05		0.0	10.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	10.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio hamadryas		Papio hamadryas		Papio_hamadryas	9.709448768910962	6.101601965577331	2.57926729057316	5.29709052373972	2.99050544247497	6.28821145010437	7.543238622653769	True	True	True	True	True	True	True	48.48640511	6.7758709139999995				
11166.TS.065.baboon	80747	43.73830062	6.105039272999999	fecal	none	unknown	unknown	wild	unknown	South Africa	Fred Delsuc	South Africa	Chacma baboon	Papio hamadryas	7/27/14	TS.065	TS.065			Papio hamadryas	flightless	flightless	Papio hamadryas	21250.05		0.0	10.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	10.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio hamadryas		Papio hamadryas		Papio_hamadryas	9.709448768910962	6.101601965577331	2.57926729057316	5.29709052373972	2.99050544247497	6.28821145010437	7.543238622653769	True	True	True	True	True	True	True	48.99807857	6.163507989				
11212.JB26	17710	42.87826969	6.993248491	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ethiopia	Hamadryas baboon	Papio hamadryas		ka.JB26	JB26			Papio hamadryas	flightless	flightless	Papio hamadryas	21250.05		0.0	10.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	10.0	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Chordata	Papio hamadryas		Papio hamadryas		Papio_hamadryas	9.709448768910962	6.101601965577331	2.57926729057316	5.29709052373972	2.99050544247497	6.28821145010437	7.543238622653769	True	True	True	True	True	True	True	49.07019145	7.0705749529999995				
11166.fmnh.1315	35868	21.50217947	5.524246312000001	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	House Sparrow	Passer_domesticus		MLW.4647	MLW-4647			Passer_domesticus	flighted	strong	Passer_domesticus	26.51	PlantSeed	0.0	10.0	0.0	30.0	0.0	60.0	0.0	0.0	0.0	0.0	Aves	Passeridae	Passer	Metazoa	Passeriformes	Chordata	Passer domesticus		Passer domesticus		Passer_domesticus	3.27	2.9	0.18	-0.621342427329837	-0.226807702275839	-0.56	2.44	False	False	False	True	True	False	False	23.31240807	5.5120282739999995	Passer domesticus	no	Dunn and Alderfer (2011)	
11166.fmnh.1322	36501	7.621259619	4.3040963230000004	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	House Sparrow	Passer_domesticus		MLW.4654	MLW-4654			Passer_domesticus	flighted	strong	Passer_domesticus	26.51	PlantSeed	0.0	10.0	0.0	30.0	0.0	60.0	0.0	0.0	0.0	0.0	Aves	Passeridae	Passer	Metazoa	Passeriformes	Chordata	Passer domesticus		Passer domesticus		Passer_domesticus	3.27	2.9	0.18	-0.621342427329837	-0.226807702275839	-0.56	2.44	False	False	False	True	True	False	False	7.54970839	4.3135763869999995	Passer domesticus	no	Dunn and Alderfer (2011)	
11166.fmnh.1317	74343	8.84628635	4.556433201	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	House Sparrow	Passer_domesticus		MLW.4649	MLW-4649			Passer_domesticus	flighted	strong	Passer_domesticus	26.51	PlantSeed	0.0	10.0	0.0	30.0	0.0	60.0	0.0	0.0	0.0	0.0	Aves	Passeridae	Passer	Metazoa	Passeriformes	Chordata	Passer domesticus		Passer domesticus		Passer_domesticus	3.27	2.9	0.18	-0.621342427329837	-0.226807702275839	-0.56	2.44	False	False	False	True	True	False	False	8.900837506	4.556539493	Passer domesticus	no	Dunn and Alderfer (2011)	
11166.fmnh.1318	67454	13.54179763	2.347169591	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	House Sparrow	Passer_domesticus		MLW.4650	MLW-4650			Passer_domesticus	flighted	strong	Passer_domesticus	26.51	PlantSeed	0.0	10.0	0.0	30.0	0.0	60.0	0.0	0.0	0.0	0.0	Aves	Passeridae	Passer	Metazoa	Passeriformes	Chordata	Passer domesticus		Passer domesticus		Passer_domesticus	3.27	2.9	0.18	-0.621342427329837	-0.226807702275839	-0.56	2.44	False	False	False	True	True	False	False	14.18748742	2.28720607	Passer domesticus	no	Dunn and Alderfer (2011)	
11166.fmnh.1320	62551	30.42963996	4.9975068039999995	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	House Sparrow	Passer_domesticus		MLW.4652	MLW-4652			Passer_domesticus	flighted	strong	Passer_domesticus	26.51	PlantSeed	0.0	10.0	0.0	30.0	0.0	60.0	0.0	0.0	0.0	0.0	Aves	Passeridae	Passer	Metazoa	Passeriformes	Chordata	Passer domesticus		Passer domesticus		Passer_domesticus	3.27	2.9	0.18	-0.621342427329837	-0.226807702275839	-0.56	2.44	False	False	False	True	True	False	False	36.58703864	4.979851745	Passer domesticus	no	Dunn and Alderfer (2011)	
11166.lamprey.35987.lamprey	72624	11.21710886	1.1304966909999998	fecal	none	unknown	unknown	wild	parasitic	USGS	Nick Johnson	USA	sea lamprey	Petromyzon marinus	2/1/16	Hammond.sealamprey.36	lamprey.35987			Petromyzon marinus	flightless	flightless	Petromyzon marinus													Petromyzontida	Petromyzontidae	Petromyzon	Metazoa	Petromyzontiformes	Chordata	Petromyzon marinus		Petromyzon marinus		Petromyzon_marinus															11.31071963	1.175395338				
11166.lamprey.24177.lamprey	56024	1.036759881	0.002746053	fecal	none	M	unknown	wild	adult	USGS	Nick Johnson	USA	sea lamprey	Petromyzon marinus	8/4/15	Hammond.sealamprey.20	lamprey.24177			Petromyzon marinus	flightless	flightless	Petromyzon marinus													Petromyzontida	Petromyzontidae	Petromyzon	Metazoa	Petromyzontiformes	Chordata	Petromyzon marinus		Petromyzon marinus		Petromyzon_marinus															1.249164556	0.0054165590000000005				
11166.lamprey.24164.lamprey	78120	108.1363695	7.70686026	fecal	none	unknown	unknown	wild	larval	USGS	Nick Johnson	USA	sea lamprey	Petromyzon marinus	9/30/15	Hammond.sealamprey.10	lamprey.24164			Petromyzon marinus	flightless	flightless	Petromyzon marinus													Petromyzontida	Petromyzontidae	Petromyzon	Metazoa	Petromyzontiformes	Chordata	Petromyzon marinus		Petromyzon marinus		Petromyzon_marinus															137.0672711	7.901992861				
11166.lamprey.24143.lamprey	137633	63.60810528	4.130064009	fecal	none	unknown	unknown	wild	larval	USGS	Nick Johnson	USA	sea lamprey	Petromyzon marinus	9/30/15	Hammond.sealamprey.1	lamprey.24143			Petromyzon marinus	flightless	flightless	Petromyzon marinus													Petromyzontida	Petromyzontidae	Petromyzon	Metazoa	Petromyzontiformes	Chordata	Petromyzon marinus		Petromyzon marinus		Petromyzon_marinus															88.21215815	4.239888018				
11166.lamprey.24152.lamprey	175517	80.11582273	4.779622731	fecal	none	unknown	unknown	wild	larval	USGS	Nick Johnson	USA	sea lamprey	Petromyzon marinus	9/30/15	Hammond.sealamprey.5	lamprey.24152			Petromyzon marinus	flightless	flightless	Petromyzon marinus													Petromyzontida	Petromyzontidae	Petromyzon	Metazoa	Petromyzontiformes	Chordata	Petromyzon marinus		Petromyzon marinus		Petromyzon_marinus															105.2812268	4.86994602				
11166.TS.057.warthog	75020	41.02196176	6.165418132999999	fecal	none	unknown	unknown	wild	unknown	South Africa	Fred Delsuc	South Africa	Warthog	Phacochoerus africanus	7/27/14	TS.057	TS.057			Phacochoerus africanus	flightless	flightless	Phacochoerus africanus	82500.0		10.0	0.0	0.0	80.0	10.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Suidae	Phacochoerus	Metazoa	Cetartiodactyla	Chordata	Phacochoerus africanus		Phacochoerus africanus		Phacochoerus_africanus	11.0018670960342	7.128559921652349	2.15622692065495	5.329962343375559	3.43280603471344	7.58592778912251	8.559489722584901	True	True	True	True	True	True	True	44.57295029	6.218847126				
11166.TS.038.warthog	101840	44.10030024	7.0572936429999995	fecal	none	unknown	unknown	wild	unknown	South Africa	Fred Delsuc	South Africa	Warthog	Phacochoerus africanus	7/26/14	TS.038	TS.038			Phacochoerus africanus	flightless	flightless	Phacochoerus africanus	82500.0		10.0	0.0	0.0	80.0	10.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Suidae	Phacochoerus	Metazoa	Cetartiodactyla	Chordata	Phacochoerus africanus		Phacochoerus africanus		Phacochoerus_africanus	11.0018670960342	7.128559921652349	2.15622692065495	5.329962343375559	3.43280603471344	7.58592778912251	8.559489722584901	True	True	True	True	True	True	True	49.25834432	7.139496478				
11166.TS.040.warthog	113147	41.02260462	6.368065576	fecal	none	unknown	unknown	wild	unknown	South Africa	Fred Delsuc	South Africa	Warthog	Phacochoerus africanus	7/26/14	TS.040	TS.040			Phacochoerus africanus	flightless	flightless	Phacochoerus africanus	82500.0		10.0	0.0	0.0	80.0	10.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Suidae	Phacochoerus	Metazoa	Cetartiodactyla	Chordata	Phacochoerus africanus		Phacochoerus africanus		Phacochoerus_africanus	11.0018670960342	7.128559921652349	2.15622692065495	5.329962343375559	3.43280603471344	7.58592778912251	8.559489722584901	True	True	True	True	True	True	True	44.27815369	6.382444522999999				
11166.ATL.24570.warthog	68435	35.13977407	5.596009489	fecal	none	F	unknown	captive		Atlanta	Zoo Atlanta	USA	Warthog	Phacochoerus africanus	10/5/15	atl.14M009	14M009			Phacochoerus africanus	flightless	flightless	Phacochoerus africanus	82500.0		10.0	0.0	0.0	80.0	10.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Suidae	Phacochoerus	Metazoa	Cetartiodactyla	Chordata	Phacochoerus africanus		Phacochoerus africanus		Phacochoerus_africanus	11.0018670960342	7.128559921652349	2.15622692065495	5.329962343375559	3.43280603471344	7.58592778912251	8.559489722584901	True	True	True	True	True	True	True	39.05372006	5.615179887				
11166.TS.042.warthog	210652	45.39822427	6.913333902000001	fecal	none	unknown	unknown	wild	unknown	South Africa	Fred Delsuc	South Africa	Warthog	Phacochoerus africanus	7/26/14	TS.042	TS.042			Phacochoerus africanus	flightless	flightless	Phacochoerus africanus	82500.0		10.0	0.0	0.0	80.0	10.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Suidae	Phacochoerus	Metazoa	Cetartiodactyla	Chordata	Phacochoerus africanus		Phacochoerus africanus		Phacochoerus_africanus	11.0018670960342	7.128559921652349	2.15622692065495	5.329962343375559	3.43280603471344	7.58592778912251	8.559489722584901	True	True	True	True	True	True	True	51.9552326	6.924653108999999				
10684.weampp02H08	6848	17.36245199	4.042747487	intestinal	liquid nitrogen	F	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Amethyst Brown-dove	Phapitreron amethystina	1/6/08	UAM24786	UAM24786			Phapitreron amethystina	flighted	strong	Phapitreron amethystina	145.0	Omnivore	50.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	Aves	Columbidae	Phapitreron	Metazoa	Columbiformes	Chordata	Phapitreron amethystinus		Phapitreron amethystinus		Phapitreron_amethystinus	4.9300261136685	3.86160259843551	1.01270195940632	0.410307592999883	0.536130084743951	1.39353417090855	3.86380561232032	True	True	True	True	True	True	True			Phapitreron amethystina	no	HBW Alive	
10684.weampp14F06	9559	4.2254745080000005	2.4833603230000003	fecal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Amethyst Brown-dove	Phapitreron amethystina	1/15/10	UAM28419	UAM28419			Phapitreron amethystina	flighted	strong	Phapitreron amethystina	145.0	Omnivore	50.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	Aves	Columbidae	Phapitreron	Metazoa	Columbiformes	Chordata	Phapitreron amethystinus		Phapitreron amethystinus		Phapitreron_amethystinus	4.9300261136685	3.86160259843551	1.01270195940632	0.410307592999883	0.536130084743951	1.39353417090855	3.86380561232032	True	True	True	True	True	True	True			Phapitreron amethystina	no	HBW Alive	
10684.weampp01G10	23711	26.07863074	5.617679043	fecal	liquid nitrogen	F	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Amethyst Brown-dove	Phapitreron amethystina	11/4/07	UAM25478	UAM25478			Phapitreron amethystina	flighted	strong	Phapitreron amethystina	145.0	Omnivore	50.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	Aves	Columbidae	Phapitreron	Metazoa	Columbiformes	Chordata	Phapitreron amethystinus		Phapitreron amethystinus		Phapitreron_amethystinus	4.9300261136685	3.86160259843551	1.01270195940632	0.410307592999883	0.536130084743951	1.39353417090855	3.86380561232032	True	True	True	True	True	True	True	33.19224429	5.705123672	Phapitreron amethystina	no	HBW Alive	
10684.weampp01C12	89520	2.974562395	0.980393308	unknown	liquid nitrogen	M	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Amethyst Brown-dove	Phapitreron amethystina	11/13/07	UAM24780	UAM24780			Phapitreron amethystina	flighted	strong	Phapitreron amethystina	145.0	Omnivore	50.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	Aves	Columbidae	Phapitreron	Metazoa	Columbiformes	Chordata	Phapitreron amethystinus		Phapitreron amethystinus		Phapitreron_amethystinus	4.9300261136685	3.86160259843551	1.01270195940632	0.410307592999883	0.536130084743951	1.39353417090855	3.86380561232032	True	True	True	True	True	True	True	5.266311601	0.988506729	Phapitreron amethystina	no	HBW Alive	
10684.weampp01E10	63137	11.7283869	1.689715615	fecal	liquid nitrogen	M	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Amethyst Brown-dove	Phapitreron amethystina	11/3/07	UAM25479	UAM25479			Phapitreron amethystina	flighted	strong	Phapitreron amethystina	145.0	Omnivore	50.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	Aves	Columbidae	Phapitreron	Metazoa	Columbiformes	Chordata	Phapitreron amethystinus		Phapitreron amethystinus		Phapitreron_amethystinus	4.9300261136685	3.86160259843551	1.01270195940632	0.410307592999883	0.536130084743951	1.39353417090855	3.86380561232032	True	True	True	True	True	True	True	13.1377954	1.739236425	Phapitreron amethystina	no	HBW Alive	
11166.fmnh.1314	19142	20.78585959	4.044949978	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Gray_olive Greenbul	Phyllastrephus_cerviniventris		MLW.4642	MLW-4642			Phyllastrephus_cerviniventris	flighted	strong	Phyllastrephus_cerviniventris	27.0	Invertebrate	20.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Pycnonotidae	Phyllastrephus	Metazoa	Passeriformes	Chordata	Phyllastrephus cerviniventris		Phyllastrephus cerviniventris		Phyllastrephus_cerviniventris	3.2384642832301096	2.72325842457646	2.6438163401968398	1.2506869551761801	-0.28038306377398803	-0.10791060635897198	2.65223813667337	True	True	True	True	True	True	True	22.99684513	4.049628247	Phyllastrephus cerviniventris	no	HBW Alive	
11166.fmnh.1190	30586	25.29485155	5.016853418	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Gray_olive Greenbul	Phyllastrephus_cerviniventris		MLW.4509	MLW-4509			Phyllastrephus_cerviniventris	flighted	strong	Phyllastrephus_cerviniventris	27.0	Invertebrate	20.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Pycnonotidae	Phyllastrephus	Metazoa	Passeriformes	Chordata	Phyllastrephus cerviniventris		Phyllastrephus cerviniventris		Phyllastrephus_cerviniventris	3.2384642832301096	2.72325842457646	2.6438163401968398	1.2506869551761801	-0.28038306377398803	-0.10791060635897198	2.65223813667337	True	True	True	True	True	True	True	26.49853379	5.035191223	Phyllastrephus cerviniventris	no	HBW Alive	
11166.fmnh.411	58934	10.74901084	3.552777989	cloacal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Gray_olive Greenbul	Phyllastrephus_cerviniventris		MLW.4157	MLW-4157			Phyllastrephus_cerviniventris	flighted	strong	Phyllastrephus_cerviniventris	27.0	Invertebrate	20.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Pycnonotidae	Phyllastrephus	Metazoa	Passeriformes	Chordata	Phyllastrephus cerviniventris		Phyllastrephus cerviniventris		Phyllastrephus_cerviniventris	3.2384642832301096	2.72325842457646	2.6438163401968398	1.2506869551761801	-0.28038306377398803	-0.10791060635897198	2.65223813667337	True	True	True	True	True	True	True	12.56803089	3.599488351	Phyllastrephus cerviniventris	no	HBW Alive	
11166.fmnh.398	42627	11.09295236	4.400886052	cloacal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Gray_olive Greenbul	Phyllastrephus_cerviniventris		MLW.4142	MLW-4142			Phyllastrephus_cerviniventris	flighted	strong	Phyllastrephus_cerviniventris	27.0	Invertebrate	20.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Pycnonotidae	Phyllastrephus	Metazoa	Passeriformes	Chordata	Phyllastrephus cerviniventris		Phyllastrephus cerviniventris		Phyllastrephus_cerviniventris	3.2384642832301096	2.72325842457646	2.6438163401968398	1.2506869551761801	-0.28038306377398803	-0.10791060635897198	2.65223813667337	True	True	True	True	True	True	True	11.09435439	4.379758752	Phyllastrephus cerviniventris	no	HBW Alive	
11166.fmnh.2840	9769	16.25689884	4.460185451	intestinal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Gray-olive Greenbul	Phyllastrephus_cerviniventris		MLW.4627	MLW-4627			Phyllastrephus_cerviniventris	flighted	strong	Phyllastrephus_cerviniventris	27.0	Invertebrate	20.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Pycnonotidae	Phyllastrephus	Metazoa	Passeriformes	Chordata	Phyllastrephus cerviniventris		Phyllastrephus cerviniventris		Phyllastrephus_cerviniventris	3.2384642832301096	2.72325842457646	2.6438163401968398	1.2506869551761801	-0.28038306377398803	-0.10791060635897198	2.65223813667337	True	True	True	True	True	True	True			Phyllastrephus cerviniventris	no	HBW Alive	
11166.AS.116.woodpecker	14348	10.73226383	2.557208765	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	downy woodpecker	Picoides pubescens	2015	AS.116	AS.116			Picoides pubescens	flighted	strong	Picoides pubescens	25.55	Invertebrate	10.0	80.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Picidae	Picoides	Metazoa	Piciformes	Chordata	Picoides pubescens		Picoides pubescens		Picoides_pubescens	3.4573286759362203	3.2419061740571	0.415664293537665	-0.468465980330447	0.21059465478127698	0.0110343464735636	2.8687168072959	True	True	True	True	True	True	True	11.25396485	2.5649084109999998	Picoides pubescens	no	Dunn and Alderfer (2011)	
11166.AS.186.woodpecker	424032	3.0433469580000003	0.268258565	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	downy woodpecker	Picoides pubescens	2015	AS.186	AS.186			Picoides pubescens	flighted	strong	Picoides pubescens	25.55	Invertebrate	10.0	80.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Picidae	Picoides	Metazoa	Piciformes	Chordata	Picoides pubescens		Picoides pubescens		Picoides_pubescens	3.4573286759362203	3.2419061740571	0.415664293537665	-0.468465980330447	0.21059465478127698	0.0110343464735636	2.8687168072959	True	True	True	True	True	True	True	4.179213127	0.277866654	Picoides pubescens	no	Dunn and Alderfer (2011)	
11166.AS.112.woodpecker	16029	6.923679006	1.130045096	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	downy woodpecker	Picoides pubescens	2015	AS.112	AS.112			Picoides pubescens	flighted	strong	Picoides pubescens	25.55	Invertebrate	10.0	80.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Picidae	Picoides	Metazoa	Piciformes	Chordata	Picoides pubescens		Picoides pubescens		Picoides_pubescens	3.4573286759362203	3.2419061740571	0.415664293537665	-0.468465980330447	0.21059465478127698	0.0110343464735636	2.8687168072959	True	True	True	True	True	True	True	7.300501232999999	1.0874687809999999	Picoides pubescens	no	Dunn and Alderfer (2011)	
11166.AS.172.woodpecker	406605	7.245913285	2.568687545	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	downy woodpecker	Picoides pubescens	2015	AS.172	AS.172			Picoides pubescens	flighted	strong	Picoides pubescens	25.55	Invertebrate	10.0	80.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Picidae	Picoides	Metazoa	Piciformes	Chordata	Picoides pubescens		Picoides pubescens		Picoides_pubescens	3.4573286759362203	3.2419061740571	0.415664293537665	-0.468465980330447	0.21059465478127698	0.0110343464735636	2.8687168072959	True	True	True	True	True	True	True	6.666525165	2.551557599	Picoides pubescens	no	Dunn and Alderfer (2011)	
