	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1
Aerobic	3.77449580048508e-32	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452	0.0535852600635452
Anaerobic	3.77449580048508e-32	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873	0.129018047125873
Contains_Mobile_Elements	3.77449580048508e-32	0.0364803833304601	0.0364803833304601	0.0364803833304601	0.0364803833304601	0.119647551707081	0.119647551707081	0.119647551707081	0.119647551707081	0.115517742329179	0.115517742329179	0.109593221655467	0.109289259473468	0.107807341351169	0.0800670477310183	0.079467241543095	0.0789581867775386	0.0786878213691456	0.0259325967308571	0.0259325967308571	0.021572370722371	0.0180686907569637	0.018069005105977	0.018069005105977	0.018069005105977	0.018069005105977	0	0	0
Facultatively_Anaerobic	3.77449580048508e-32	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986	0.0928375910581986
Forms_Biofilms	3.77449580048508e-32	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.114418343258939	0.0795119040824905	0.0795119040824905	0.0795119040824905	0.0756282388589545	0.0756282388589545	0.0756282388589545	0.0746523334249151	0.0746523334249151	0.0700283322011981	0.018069005105977	0.018069005105977	0.018069005105977	0	0	0	0	0
Gram_Negative	3.77449580048508e-32	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455
Gram_Positive	3.77449580048508e-32	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455	0.0929892709935455
Potentially_Pathogenic	3.77449580048508e-32	0.0282942140400155	0.0282942140400155	0.0282942140400155	0.0282942140400155	0.0282942140400155	0.0282942140400155	0.0282942140400155	0.078538975624797	0.078538975624797	0.078538975624797	0.0998013439360882	0.0927533585294621	0.0858534416361181	0.0858531885001866	0.0824528573586532	0.0823433614490699	0.0818510884788947	0.079157851035864	0.0791325472865885	0.0742303907890457	0.018069005105977	0.018069005105977	0.018069005105977	0.018069005105977	0.018069005105977	0	0	0
Stress_Tolerant	3.77449580048508e-32	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.0335601240587163	0.102914070441441	0.102914070441441	0.0983878155757124	0.0983878155757124	0.0911003069418309	0.0884556421933073	0.0884556421933073	0.0863347752831198	0.0863347752831198	0.083424034195573	0.0790667035140399	0.0790719951070996	0.0766714651416173	0.0711845781428718	0.0711845781428718	0.018069005105977	0.018069005105977	0.018069005105977
