	faith_pd
11166.NATL.24259.frog	29.620922137149087
11166.AS.070.blackbird	17.2612862197
11166.NZ.16962.A1.littlebluepenguin	20.344790941633107
11166.NATL.24258.duck	6.113789016030002
11166.NZ.16889.A.kaka	39.38372508825629
11166.NATL.24257.spoonbill	31.4918559975893
11166.ATL.24082.sunbear	6.764588232250001
11166.AS.113.wren	7.4411711863124
11166.AS.197.longspur	15.452339676578099
11166.NATL.24717.porcupine	15.618233214418499
11166.FD.0351.colobus	26.06162481818299
11166.NATL.24344.owl	18.5825378518961
11166.ATL.25146.sloth	40.4146511596527
11166.ATL.24498.python	16.245573927919995
11166.AR.M82.flyingsquirrel	17.183446111521004
11166.ATL.25120.gorilla	62.472024110621824
11166.NZ.16960.B1.blueduck	21.066391908790298
11166.NZ.16971.A.morepork	12.52304488559
11166.UM.24883.vfinch	16.043676944554004
11166.AS.163.grosbeak	20.32819500269601
11166.ATL.24508.flamingo	49.3833241260401
11166.lamprey.24365.lamprey	1.37949468685
11166.NATL.25050.kori	56.88375614782198
11166.NATL.25038.b.unknown	39.87396330814099
11166.NZ.16952.A.morepork	13.1664096962202
11166.vbat.DR18.colon.vbat	3.7450862852400006
11166.AR.M67.flyingsquirrel	27.612334563168698
11166.NZ.16911.B.Australiankingparrot	11.504499143193
11166.NZ.16978.B.kea	16.2830805390871
11166.UM.24880.vfinch	8.593879444320102
11166.AR.M5.flyingsquirrel	33.13145559278421
11166.FD.01680.kudu	56.49285943553519
11166.FD.0490.monkey	42.79720439282571
11166.NATL.24274.salamander	47.6327084691109
11166.UM.24885.vfinch	17.0344965917842
11166.FD.18951.gorilla	9.0335239214501
11166.NZ.17040.A.NorthIslandkaka	14.4653834875241
11166.UM.24899.vfinch	15.896603544640202
11166.FD.boa2a.boa	45.857719456377005
11166.NZ.16994.B.kaka	31.1898000096201
11166.ATL.24596.lemur	35.33926574843998
11166.ATL.24076.tiger	10.4054790892101
11166.NZ.16888.B.blackwingedstilt	27.316821415270194
11166.FD.0363.marmoset	13.059675385850003
11166.AR.M27.flyingsquirrel	27.2821866789867
11166.UM.24884.vfinch	24.552625678943212
11166.ATL.24055.a.hornbill	4.6891822978299995
11166.NZ.17031.B.Africangreyparrot	22.364925913240093
11166.FD.18907.dromedary	27.619147468749205
11166.AS.220.blackbird	10.0282230703
11166.NATL.25069.cassowary	10.237482784873
11166.AR.M44.flyingsquirrel	20.630184053774997
11166.lamprey.24143.lamprey	88.21215814964953
11166.NATL.25073.b.gecko	24.27255309487009
11166.NATL.24087.meerkat	44.58374008497989
11166.NATL.24666.phorse	9.462026665679998
11166.ATL.24479.pigeon	45.85496878682901
11166.NATL.24657.b.kiwi	41.71524060983009
11166.ATL.24560.hamerkop	7.1399248639402
11166.UM.24890.vfinch	62.97197065017309
11166.NZ.16955.B.Antipodesparakeet	79.94083491634176
11166.UM.24891.vfinch	10.8955992477541
11166.AS.204.bird	21.5365189477301
11166.NZ.16880.B.blackwingedstilt	9.827367390940003
11166.EN.8.7.ked	16.508483952320102
11166.AR.M42.flyingsquirrel	21.462990551754004
11166.ATL.25133.frog	50.853185032883005
11166.ATL.24469.kookaburra	108.63487427606145
11166.FD.0483.monkey	33.85626604613601
11166.AS.033.sparrow	2.21719536911
11166.lamprey.24380.lamprey	7.0553880963600015
11166.AR.M21.flyingsquirrel	8.996507251727998
11166.ATL.24070.goat	87.1792194928074
11166.ATL.24521.kinkajou	59.47724392045601
11166.ATL.24565.tortoise	55.224372832369085
11166.NZ.16989.B.NorthIslandkaka	17.71208073904
11166.lamprey.24142.lamprey	89.19954306584918
11166.UM.24897.vfinch	17.371560087330103
11166.AR.M3.flyingsquirrel	27.145494831953002
11166.ATL.24061.a.ostrich	49.10673113992202
11166.ATL.24065.raccoondog	26.96648184739
11166.NZ.16856.A.kea	11.988266626590002
11166.NATL.24741.b.dragon	37.456466870798415
11166.ATL.24475.tortoise	19.155827910160003
11166.FD.0288.banteng	62.475631373100626
11166.AR.M61.flyingsquirrel	14.825536939604701
11166.NZ.16881.A.dotterel	13.991613414060001
11166.vbat.DR15.colon.vbat	4.72747759014
11166.NATL.24099.crane	22.615238396224004
11166.NZ.16840.B2.lessershorttailedbat	53.46706769905892
11166.ATL.24477.pigeon	7.558028867900001
11166.ATL.24056.lion	9.8957735893401
11166.NATL.24741.a.dragon	34.356323153440414
11166.UM.24895.vfinch	10.8422616697001
11166.NATL.24758.tenrec	32.30821180494791
11166.UM.24888.vfinch	21.815550220750097
11166.NATL.24253.b.hornbill	19.248881752986204
11166.ATL.24532.hornbill	118.8908537052086
11166.NZ.16848.B2.CampbellIslandflightlessteal	27.947108311125703
11166.ATL.24061.b.ostrich	52.11103103967619
11166.lamprey.24141.lamprey	21.727400667440005
11166.AS.076.blackbird	11.25836313744
11166.NZ.16848.A2.CampbellIslandflightlessteal	46.8954155637856
11166.NATL.24265.unknown	22.504551651011006
11166.NATL.24759.chevrotain	24.854994216370006
11166.FD.0471.marmoset	19.616281903750096
11166.ATL.24456.chameleon	45.55543027714952
11166.FD.18949.raccoon	12.551012928288499
11166.NZ.16973.A1.blueduck	26.28992093241311
11166.ATL.25003.colobus	54.1465932653254
11166.AS.102.wren	11.737767581662403
11166.NZ.17031.A.Africangreyparrot	26.379311606354804
11166.EN.2.7.flea	21.496019337590095
11166.ATL.24574.chinchilla	49.9305033882926
11166.NZ.16981.B.NorthIslandWeka	40.124397708644096
11166.Amphioxus.2.lancelet	72.88326732764098
11166.NZ.17052.A.NorthIslandbrownkiwi	47.5362481674367
11166.NATL.24655.rat	36.740683636501124
11166.FD.0459.muntjac	62.0662281330414
11166.FD.boa1b.boa	37.551550642783
11166.FD.18913.chital	65.72489076211549
11166.ATL.24995.monkey	38.6481682244716
11166.NATL.24246.nakedmolerat	51.6647690818399
11166.NATL.25013.armadillo	9.339120332239998
11166.NZ.16885.B.Australiankingparrot	69.70744180450501
11166.AS.175.sparrow	15.366763924314002
11166.AR.M48.flyingsquirrel	13.639846762150997
11166.EN.1.6.lice	22.7854493256511
11166.EN.4.9.lice	30.077473083204097
11166.NATL.24654.phorse	19.8182060874275
11166.AS.181.blackbird	9.750169397518098
11166.ATL.24562.porcupine	53.649017439327906
11166.NATL.24230.macaw	107.01874656791524
11166.ATL.25166.boa	18.480078616989005
11166.NATL.24256.smew	6.402638917759999
11166.NATL.24662.shrew	21.18326114520899
11166.NZ.16955.A.Antipodesparakeet	53.09860358509701
11166.NATL.24264.degu	20.111976847921092
11166.UM.24969.vfinch	12.579171542850002
11166.NATL.25038.a.unknown	42.399246105620996
11166.EN.5.3.lice	13.069581716210203
11166.NZ.16950.B.blackwingedstilt	18.928642409940107
11166.NATL.24632.shrew	51.29749568741701
11166.NATL.25027.rhea	49.66602027322319
11166.NATL.25012.kori	13.707144519150006
11166.AR.M9.flyingsquirrel	25.233249382128697
11166.EN.7.6.lice	8.391246276780102
11166.NZ.16842.A2.lessershorttailedbat	23.2257441112501
11166.FD.0204.zebra	92.78309609719142
11166.FD.0293.bongo	58.57329340376981
11166.EN.5.6.lice	9.817444478060104
11166.NZ.16957.A.kea	27.17770325258908
11166.EN.7.3.lice	7.384931226340002
11166.NATL.24361.dove	17.944606694630007
11166.NATL.24706.tenrec	42.75105404950789
11166.ATL.24553.hawk	21.8877034819691
11166.NATL.24261.dove	8.1050064573
11166.ATL.24991.drill	47.98623292986769
11166.AR.M56.flyingsquirrel	25.013141544115005
11166.NATL.24395.grosbeak	29.426065203797105
11166.ATL.25125.kudu	68.06156147236018
11166.NATL.24270.tenrec	30.504367404777994
11166.ATL.24490.lizard	7.7462760286979995
11166.AR.M35.flyingsquirrel	27.074393542470695
11166.NATL.24318.ibis	23.556977678930192
11166.NATL.24683.seriema	30.220524896298212
11166.NATL.24269.duck	13.466317507060001
11166.NATL.24107.rhea	48.36160681656821
11166.NZ.16905.A.NorthIslandbrownkiwi	12.755573130090008
11166.UM.24913.vfinch	24.2938178569911
11166.NATL.24673.vulture	15.198289699919997
11166.EN.9.1.tick	6.0866112727401
11166.NZ.16865.A.kea	8.940542459320099
11166.vbat.DR2.anal.vbat	35.978780085656304
11166.AR.M75.flyingsquirrel	19.1760654455837
11166.NATL.24236.salamander	31.281399632530096
11166.NZ.16961.B.Antipodesparakeet	7.003193086749999
11166.EN.9.4.tick	7.575516616440102
11166.NATL.24102.rhea	45.462097834662394
11166.ATL.24445.lovebird	5.826159260420101
11166.AR.M16.flyingsquirrel	14.3132027521107
11166.ATL.24081.rhinoceros	69.56606841403027
11166.AS.167.meadowlark	7.07135305805
11166.ATL.24516.python	37.06864457425689
11166.NATL.24693.tinamou	39.68774224193249
11166.NATL.24722.bear	22.39664412245001
11166.NZ.16974.A1.lessershorttailedbat	13.117163505350105
11166.NATL.24363.duck	31.2483251749501
11166.AS.068.rail	25.00080417747011
11166.AS.072.blackbird	27.35782822030711
11166.EN.3.4.tick	10.204675275600101
11166.NATL.24724.chameleon	49.025148020174
11166.AR.M10.flyingsquirrel	22.2487543553857
11166.NATL.24745.chevrotain	24.587232661947997
11166.NATL.24394.frog	34.65446009270591
11166.UM.24905.vfinch	27.81989989063699
11166.lamprey.24147.lamprey	21.326155931210096
11166.NATL.25049.seriema	7.277497064550101
11166.NATL.25060.kiwi	31.538822373574597
11166.NATL.24323.oropendula	56.0688527042002
11166.AR.M73.flyingsquirrel	16.5578927352506
11166.ATL.24068.kangaroo	81.41408468390807
11166.AE2QE37.A.vulture	30.0946150445651
11166.NZ.16894.B.NorthIslandkaka	33.82117646243119
11166.NZ.16950.A.blackwingedstilt	7.884055107499999
11166.AS.155.blackbird	12.937846596260098
11166.NATL.24652.saki	76.95424414667096
11166.ATL.24512.mynah	45.2838931766915
11166.AS.189.wren	13.342797547750198
11166.AE7VI49.A.vulture	25.290728437364205
11166.ATL.24559.lizard	19.919119368342898
11166.NATL.24304.bird	33.412910002645994
11166.NATL.25073.a.gecko	21.545208430060104
11166.NATL.24701.tamarin	17.746254304690105
11166.NATL.24336.b.spoonbill	6.23720488784
11166.UM.24900.vfinch	25.799104140409003
11166.AR.M33.flyingsquirrel	16.212822687781
11166.ATL.24518.python	33.6533805480079
11166.ATL.24442.starling	11.289382710440005
11166.AR.M50.flyingsquirrel	24.665672870757692
11166.FD.0575.grison	2.60157648031
11166.vbat.DR11.colon.vbat	5.20465678824
11166.NATL.24661.tamandua	19.321989318107992
11166.NZ.16903.A.Australianrainbowlorikeet	9.190228439920098
11166.NATL.24693.b.tinamou	42.747221709682385
11166.NZ.16973.B2.blueduck	14.335456621600096
11166.NATL.24692.spoonbill	8.515111647210002
11166.AE7VI49.B.vulture	21.445582760250115
11166.NZ.16882.B.Australiankingparrot	18.387560439300103
11166.ATL.24379.dragon	43.4745220566614
11166.NATL.25046.skink	38.0532875575905
11166.ATL.24531.ibis	29.458985383939993
11166.NATL.25078.frog	26.858319723712498
11166.NATL.25070.kori	26.182201934157394
11166.FD.03250.Vicugna	87.86032756631135
11166.AS.206.blackbird	10.616521347469998
11166.NATL.24200.salamander	124.97030459761912
11166.FD.0207.zebra	75.88942465869792
11166.NZ.16961.A.Antipodesparakeet	9.103801425270003
11166.lamprey.24158.lamprey	94.70588732196
11166.NZ.16963.A1.CampbellIslandflightlessteal	9.02205012647
11166.ATL.24614.prairiedog	48.45804017422671
11166.NATL.24314.bird	30.598708052250096
11166.AS.120.cowbird	8.091376973320001
11166.NZ.16963.B1.CampbellIslandflightlessteal	9.266121047500103
11166.vbat.DR09.colon.vbat	3.218284247580001
11166.ATL.24501.kingfisher	15.543767315400101
11166.NATL.24098.skunk	2.7907447966600003
11166.NZ.16888.A.blackwingedstilt	21.019638361970095
11166.NATL.24703.marmoset	61.36094033061613
11166.NATL.24336.spoonbill	15.60959559113
11166.AE2QE37.B.vulture	14.226179211570006
11166.NATL.25035.tortoise	30.914779965973903
11166.NATL.24747.saki	16.599890680680097
11166.AS.209.lark	6.99772456306
11166.NATL.25017.rhea	48.65789896122569
11166.NATL.24631.cavy	15.815222778870096
11166.AS.121.shrike	25.516009498686003
11166.lamprey.24144.lamprey	36.04228278078997
11166.ATL.24493.tortoise	64.17568808944611
11166.FD.18911.lemur	18.059989422210105
11166.AS.081.rail	57.62091818078161
11166.NATL.24665.bear	17.954060733458494
11166.NATL.25036.a.lizard	27.781292346689
11166.NZ.16880.A.blackwingedstilt	9.14411073155
11166.ATL.24420.boa	17.668113726369004
11166.AS.132.wren	8.76195685985
11166.NATL.25023.tamarin	43.39563478637611
11166.ATL.24595.orangutan	52.895250500879484
11166.NATL.25036.b.lizard	36.141914964537484
11166.FD.18730.gorilla	40.20726849535633
11166.NZ.16869.A.NorthIslandWeka	23.905124242156095
11166.UM.24920.vfinch	21.520391111140196
11166.vbat.DR27.colon.vbat	6.5876334036700985
11166.NATL.24670.kori	8.625207726730002
11166.AZ.047.blizard.lizard	13.451700438687999
11166.ATL.24370.dragon	38.693581777809385
11166.AR.M39.flyingsquirrel	16.612995327286693
11166.lamprey.24145.lamprey	179.91477345045843
11166.UM.24925.vfinch	12.142752323870003
11166.AS.032.cowbird	6.098300602879999
11166.ATL.25164.python	25.083320536037906
11166.ATL.25144.frog	23.6953325267735
11166.AS.188.sparrow	7.611891855570101
11166.FD.0357.howler	28.177818819540008
11166.NATL.24228.nakedmolerat	40.22508303077489
11166.NATL.25074.tamarin	40.798172118573
11166.NATL.24372.frog	38.97782160026411
11166.FD.0576.tayra	8.314372224007998
11166.lamprey.24159.lamprey	114.17160897783496
11166.ATL.24561.owl	12.061772894650096
11166.AR.M26.flyingsquirrel	7.528407777588001
11166.ATL.24472.lizard	13.238468713546004
11166.lamprey.24148.lamprey	13.025156618856006
11166.NZ.17006.A.kaka	15.493085940230007
11166.ATL.24057.goat	84.93359775094662
11166.ATL.25132.duiker	71.17311619883313
11166.NATL.24326.duck	42.615915100867085
11166.NZ.17005.A.kaka	19.9235442986582
11166.AS.073.blackbird	19.12798780054001
11166.NZ.16968.A.dotterel	5.287945153359999
11166.vbat.DR10.colon.vbat	5.22203571249
11166.NZ.16903.B.Australianrainbowlorikeet	10.075028647799998
11166.ATL.24567.snake	6.29408670385
11166.AS.151.killdeer	18.83896484653101
11166.NZ.16956.B.NorthIslandbrownkiwi	42.19577142336269
11166.FD.0296.takin	74.9156223656961
11166.lamprey.24154.lamprey	32.996238407910205
11166.NATL.24288.oropendula	54.2832912686692
11166.NATL.25065.crocodile	81.82759855429802
11166.NATL.24677.kiwi	13.76216750274011
11166.AS.067.wren	6.703516708090001
11166.ATL.25143.frog	11.52108914377
11166.NZ.16972.B1.takahe	70.7598834367501
11166.AE7VG10.B.vulture	28.965448057754998
11166.AR.M83.flyingsquirrel	24.566142796956697
11166.AS.025.sparrow	13.8499429580601
11166.AS.012.chat	6.6007856548596004
11166.AR.M4.flyingsquirrel	39.70245144489181
11166.NATL.24100.emu	38.65575821647218
11166.NATL.24737.peacock	46.01445143446801
11166.AS.017.chat	6.511609617859999
11166.NATL.24711.phorse	7.829687731289999
11166.AR.M66.flyingsquirrel	28.50450635843869
11166.FD.0451.blackbuck	92.73272202326382
11166.NATL.25066.owl	60.28269634674752
11166.NZ.16972.B2.takahe	21.910764613800108
11166.ATL.24090.a.cassowary	6.020289018790002
11166.FD.0572.armadillo	29.206929142819106
11166.AS.202.sparrow	6.516637554440002
11166.NZ.17009.A.kaka	9.516736399010103
11166.AR.M60.flyingsquirrel	18.90254243821269
11166.NZ.16848.B1.CampbellIslandflightlessteal	29.14687969444811
11166.EN.10.2.lice	6.86388775643
11166.lamprey.24155.lamprey	10.043150597850003
11166.ATL.24488.tortoise	70.4738868602511
11166.ATL.24071.dog	7.146798949462999
11166.ATL.24073.b.kori	12.246429303000003
11166.AS.104.ovenbird	5.076512535430001
11166.AR.M2.flyingsquirrel	18.441169739310702
11166.FD.0434.monkey	30.243308243713702
11166.UM.24898.finch	21.565238464605997
11166.NZ.17015.A.kaka	13.828426479650105
11166.NZ.16848.A1.CampbellIslandflightlessteal	44.40561344345009
11166.EN.2.10.flea	15.809090017683102
11166.NATL.24093.emu	6.42175625571
11166.FD.0222.zebra	101.48483860751263
11166.NATL.24237.salamander	14.009330496390097
11166.NATL.25014.b.crane	13.615940793930205
11166.NZ.16951.A.kea	15.830768811180105
11166.NATL.24680.owl	31.097639324059983
11166.ATL.24086.a.cassowary	5.347570427470002
11166.AR.M43.flyingsquirrel	7.900782236427999
11166.NATL.25071.tortoise	43.92998139992888
11166.ATL.24497.nakedmolerat	44.342070593424985
11166.NZ.17000.B2.littlebluepenguin	17.408723009950098
11166.NZ.16894.A.NorthIslandkaka	17.153811008416998
11166.NATL.25041.anaconda	47.17387193592101
11166.NATL.24684.vulture	7.999579969140004
11166.ATL.24075.b.kori	18.535982197983508
11166.NZ.16948.B2.shoveler	20.2195442355071
11166.lamprey.24373.lamprey	7.188588067390001
11166.NZ.17010.A1.tui	10.2442152571
11166.ATL.24515.kingfisher	3.3419654725202
11166.NATL.24105.owl	18.387055780529995
11166.NATL.24271.salamander	43.33072010593259
11166.vbat.DR3.anal.vbat	80.38516218099144
11166.NZ.16967.B.Antipodesparakeet	41.1058705854118
11166.NATL.24621.nakedmolerat	16.505584115232
11166.NATL.24625.shrew	50.27466541570702
11166.EN.3.3.tick	13.457559059601504
11166.NATL.24351.bird	51.7056704789835
11166.AS.177.pewee	8.916278405739995
11166.NATL.24667.lizard	50.51732751793098
11166.ATL.25145.binturong	3.9842971941100007
11166.FD.0226.springbok	71.134462432323
11166.FD.0256.ass	99.00287503822992
11166.NZ.16954.A.NorthIslandbrownkiwi	22.455334743550196
11166.NATL.25178.bear	12.203136717820206
11166.NATL.24591.hornbill	49.411935613738486
11166.NZ.16977.B1.spottedshag	7.48469320898
11166.ATL.24594.orangutan	51.23560760628111
11166.ATL.24530.pigeon	16.618277341330202
11166.ATL.25141.basilisk	7.416497784569999
11166.ATL.25124.elephant	86.38576583970631
11166.AS.149.bobolink	9.384959901739501
11166.NATL.24755.saki	86.8893975730177
11166.NATL.24716.caracal	15.277291902750006
11166.NZ.16846.B2.NewZealandbrownteal	48.40278091118948
11166.NATL.24659.howler	27.679681155059004
11166.lamprey.24156.lamprey	79.64380824953021
11166.AS.201.meadowlark	35.241169157176
11166.NATL.25177.bear	33.725484711978
11166.NATL.24398.duck	41.52999855320909
11166.NATL.25029.a.gecko	38.8849245712101
11166.NZ.16907.A.bellbird	9.00637932724
11166.Amphioxus.6.lancelet	62.854304285993585
11166.vbat.DR26.colon.vbat	8.48859781582
11166.ATL.24537.pigeon	47.61905339201606
11166.NATL.24748.lemur	29.545313180482708
11166.NATL.25068.emu	12.081459385687003
11166.ATL.25159.frog	23.013622964846988
11166.NATL.24333.teal	61.88313534572021
11166.NATL.25075.mongoose	24.358480189874996
11166.ATL.24506.budgerigar	13.195484936430102
11166.AR.M8.flyingsquirrel	23.789285632206695
11166.EN.8.fh25.ked	40.024619691524116
11166.AS.094.flycatcher	7.205581976079599
11166.NATL.24715.a.kingsnake	4.826643577294001
11166.NZ.16972.A1.takahe	21.3653413124161
11166.AE7VG10.A.vulture	22.9341120165482
11166.ATL.25169.anole	25.887018205959997
11166.NZ.16878.B.NorthIslandbrownkiwi	16.615374979450003
11166.ATL.24443.starling	9.333743807692002
11166.NZ.16972.A2.takahe	24.02124082040011
11166.NATL.24329.cardinal	59.18336234357027
11166.EN.9.9.tick	8.025809558940098
11166.NATL.24730.kiwi	52.48091078873612
11166.NATL.24694.porcupine	31.558000689234095
11166.NZ.16869.B.NorthIslandWeka	16.990221263
11166.ATL.24403.watersnake	9.2293534028001
11166.NATL.24669.rat	19.806217845628996
11166.NATL.24720.bear	35.565616273919005
11166.NZ.16949.A1.NewZealandbrownteal	14.030208617626
11166.AR.M49.flyingsquirrel	23.421228754978802
11166.NZ.16967.A.Antipodesparakeet	19.298204236067093
11166.EN.9.6.tick	8.724601130620101
11166.NZ.17010.B2.tui	12.438793975810103
11166.FD.0387.tamarin	15.28195610994
11166.FD.18860.tamarin	46.970020365084295
11166.AS.077.wren	8.977559594292398
11166.NATL.24393.owl	10.858864990730002
11166.ATL.24542.pheasant	23.095945171610303
11166.lamprey.24157.lamprey	19.313676350966002
11166.FD.0303.deer	76.16674588153501
11166.NZ.17000.B1.littlebluepenguin	16.456222154887097
11166.ATL.25148.toad	54.39123180908103
11166.EN.9.3.tick	9.0178663019401
11166.Amphioxus.3.lancelet	72.87925541751613
11166.AR.M74.flyingsquirrel	42.66058588171991
11166.NATL.24354.smew	16.181043211450003
11166.NZ.16962.B1.littlebluepenguin	12.586673825840201
11166.ATL.25158.gecko	20.052554552305505
11166.NZ.16846.B1.NewZealandbrownteal	48.11952513259261
11166.NATL.25076.b.kingsnake	28.014317930340013
11166.NZ.16840.A2.lessershorttailedbat	26.8209709764272
11166.vbat.J3.anal.bat	7.0789602989799985
11166.FD.0470.monkey	32.593408879001
11166.ATL.24592.lemur	49.7241916595809
11166.vbat.DR14.colon.vbat	6.861614432949999
11166.NZ.17040.B.NorthIslandkaka	14.249895178507105
11166.AS.088.flycatcher	6.1539233762895
11166.AR.M17.flyingsquirrel	23.61000106009669
11166.ATL.24482.pigeon	31.144058400694004
11166.NATL.24686.sloth	45.162120284192966
11166.AR.M57.flyingsquirrel	16.578877534579696
11166.EN.7.1.lice	13.3079622101201
11166.ATL.24525.duck	16.072174454040002
11166.lamprey.35978.a.lamprey	12.759106965768101
11166.NZ.17028.B.NewZealandshoveler	20.9347718407571
11166.NATL.24695.flamingo	78.88943193446899
11166.NATL.24253.hornbill	47.10430306802502
11166.NATL.25079.crocodile	41.80696767691022
11166.NZ.16902.A.diamonddove	13.839912459310002
11166.lamprey.24151.lamprey	68.833117880206
11166.NATL.24731.crocodile	21.283985392296003
11166.EN.7.4.lice	10.472210842420097
11166.NATL.24719.tiger	90.50245881511509
11166.FD.0495.cat	10.3196646628601
11166.NATL.24291.ibis	29.47876215431861
11166.AR.M34.flyingsquirrel	15.753597955854696
11166.NATL.25048.kiwi	32.8212264632576
11166.AS.159.blackbird	22.768847699958098
11166.NATL.24096.cassowary	42.67653855817492
11166.NATL.24343.dove	56.125105509016095
11166.AR.M32.flyingsquirrel	21.7933563922487
11166.FD.0162.wildebeest	53.775686543684195
11166.NZ.16949.A2.NewZealandbrownteal	14.837160666567001
11166.lamprey.24392.lamprey	6.36089426502
11166.UM.24871.vfinch	11.561474433007106
11166.NZ.17033.B1.emu	13.909067002409996
11166.ATL.24615.parrot	2.95673529838
11166.NATL.24334.kingfisher	34.5113636909237
11166.NATL.24331.squirrel	9.068409158049997
11166.ATL.25121.giraffe	68.02218802252808
11166.UM.24870.vfinch	17.68889649819
11166.ATL.24548.falcon	20.149215754446104
11166.NATL.24751.fox	57.69552975643709
11166.ATL.24541.weaver	67.79845653791119
11166.NATL.24364.shrew	63.27272428657301
11166.NATL.25064.a.gecko	36.52064228164851
11166.AS.200.wren	24.848549843485106
11166.UM.24872.vfinch	7.5281420950500015
11166.ATL.24080.lizard	42.48269439234901
11166.ATL.24507.crane	11.930868466030004
11166.AR.M51.flyingsquirrel	23.325818343806695
11166.FD.18745.elephant	22.514802559302993
11166.ATL.24557.pigeon	21.52913557164999
11166.NATL.24663.tortoise	50.120513409448044
11166.NATL.24229.raven	11.223872443359998
11166.AR.M11.flyingsquirrel	25.593093657757695
11166.NZ.16963.A2.CampbellIslandflightlessteal	10.179064253660002
11166.FD.0307.oryx	106.10183482919085
11166.FD.0165.kudu	53.06526848341888
11166.ATL.25152.tamarin	17.547943959778806
11166.AS.118.kingbird	6.881310346470099
11166.ATL.24446.starling	18.388865570920007
11166.NZ.16989.A.NorthIslandkaka	17.246528583950003
11166.ATL.24556.pigeon	35.53790802189399
11166.ATL.24060.a.pheasant	68.7669929447861
11166.UM.24877.vfinch	24.408827111256198
11166.NZ.16963.B2.CampbellIslandflightlessteal	11.8299381387801
11166.NZ.16948.A1.shoveler	43.695288498146105
11166.FD.02290.wildebeest	85.89864765868192
11166.NATL.24675.rat	31.8747011558706
11166.UM.24875.vfinch	13.349961776230106
11166.lamprey.24150.lamprey	33.48165968068008
11166.vbat.DR19.colon.vbat	4.4358792220200005
11166.ATL.24486.weaver	89.72744174807
11166.AR.M72.flyingsquirrel	26.515942506649694
11166.UM.24874.vfinch	30.869435414662203
11166.EN.2.5.flea	22.93399244268019
11166.UM.24869.vfinch	34.779048604824204
11166.ATL.24487.vulture	42.70361338960705
11166.ATL.24612.hornbill	14.321575184260098
11166.ATL.24449.redpanda	4.186055940559999
11166.NATL.24248.squirrel	20.04723811492009
11166.UM.24998.vfinch	17.124373969331202
11166.FD.0159.wildebeest	60.09821133938066
11166.NZ.16842.B2.lessershorttailedbat	19.9853944895201
11166.AS.215.wren	8.9059800386326
11166.UM.24984.vfinch	23.128342697113
11166.NATL.24298.bird	41.9245239004759
11166.AS.075.sparrow	33.46642256754999
11166.NZ.16981.A.NorthIslandWeka	40.42693845688613
11166.NZ.16962.B2.littlebluepenguin	14.349903029450001
11166.AS.185.lark	5.971909066560001
11166.ATL.25131.frog	52.83737851333903
11166.NATL.24580.degu	26.551708882665896
11166.UM.25009.finch	37.73354888210001
11166.lamprey.24153.lamprey	17.934659477970015
11166.ATL.24067.kangaroo	79.7927075652614
11166.ATL.24555.snake	5.887960659860001
11166.NATL.24746.shrew	21.47251838199
11166.NZ.16908.B2.kakapo	5.81675313735
11166.NZ.16953.A.NorthIslandbrownkiwi	36.7751399494812
11166.NATL.24106.flamingo	28.95986325376001
11166.ATL.24048.monitor	39.386674099798014
11166.ATL.24543.chameleon	34.588284321161
11166.ATL.24051.lion	10.416725829880102
11166.NATL.24710.bear	30.48849453019151
11166.NZ.16908.B1.kakapo	3.9073475958
11166.ATL.24524.vulture	5.826634463619999
11166.NATL.24292.bird	23.761495388666006
11166.NATL.24709.tamarin	41.88428959870422
11166.ATL.24458.python	26.542466036858997
11166.ATL.25163.frog	36.31803587371961
11166.NATL.24657.kiwi	9.434828745261001
11166.NATL.24096.b.cassowary	4.853778170570001
11166.lamprey.24152.lamprey	105.28122680342909
11166.AS.090.flycatcher	11.843976388419602
11166.NATL.24753.agouti	37.84736755727
11166.NATL.24743.tamarin	28.924071549620212
11166.NZ.16892.A.NorthIslandbrownkiwi	11.995927573380005
11166.AR.M38.flyingsquirrel	15.699844750680697
11166.FD.0292.onager	115.94559937148078
11166.lamprey.35978.b.lamprey	19.4300399670802
11166.NATL.24732.saki	39.87475531605588
11166.NATL.25039.b.tortoise	33.52016748097889
11166.NATL.24290.grosbeak	42.678095191064806
11166.ATL.24572.vulture	7.06864540067
11166.FD.0290.onager	87.74113264639595
11166.ATL.24522.birdofparadise	3.22013801395
11166.NATL.24384.macaw	28.802572877410007
11166.NZ.17033.A2.emu	18.966798756750002
11166.NATL.24712.sandcat	32.41633652349401
11166.ATL.24593.lemur	28.120898721823902
11166.FD.0291.onager	108.92323099866628
11166.AS.190.killdeer	34.77059862582009
11166.NATL.25029.b.gecko	50.389382001894006
11166.AS.101.ovenbird	6.187731013769999
11166.ATL.24538.hornbill	62.485517297893
11166.NZ.16977.A2.spottedshag	4.58451990102
11166.AR.M78.flyingsquirrel	24.0421968299847
11166.ATL.24074.dog	5.856597856492999
11166.NATL.24752.tamandua	26.188573942952605
11166.NATL.24718.tiger	25.696826410475197
11166.ATL.25123.giraffe	70.72121709036938
11166.NZ.16904.B.bellbird	6.49939362835
11166.USDA.46004	137.84243279080826
11166.TAR.A20404.2	15.244249866529998
11166.TAR.B40449.1	26.853814997559997
11166.USDA.46027	30.1534581389681
11166.TAR.A20145.1	13.559554225789999
11166.USDA.46003	45.292543704893106
11166.Kurle.51314	8.66389045649
11166.TS.148.Helmetedguineafowl	25.858212050229998
