	shannon
11166.ATL.24479.pigeon	3.8635839652445925
11166.NATL.24657.b.kiwi	4.494449759459948
11166.ATL.24560.hamerkop	1.963083198921954
11166.UM.24890.vfinch	4.844231175403256
11166.NZ.16955.B.Antipodesparakeet	7.367805157927755
11166.UM.24891.vfinch	1.8373687728707813
11166.AS.204.bird	5.089595999438471
11166.NZ.16880.B.blackwingedstilt	2.5259748556822985
11166.EN.8.7.ked	4.895183189331823
11166.AR.M42.flyingsquirrel	5.803406471056119
11166.ATL.25133.frog	5.745845595979356
11166.ATL.24469.kookaburra	8.257247808153485
11166.FD.0483.monkey	4.520221956332408
11166.UM.24893.vfinch	3.894525098176608
11166.AS.033.sparrow	0.10897257799352435
11166.lamprey.24380.lamprey	1.8652096515842347
11166.AR.M21.flyingsquirrel	3.3933464860759006
11166.ATL.24070.goat	7.7842768142911885
11166.ATL.24521.kinkajou	5.675980077088077
11166.ATL.24565.tortoise	5.725487485347775
11166.NZ.16989.B.NorthIslandkaka	2.439292768862051
11166.lamprey.24142.lamprey	7.059357936363211
11166.UM.24897.vfinch	2.142511543686507
11166.AR.M3.flyingsquirrel	6.448086790053432
11166.ATL.24061.a.ostrich	5.800084519982703
11166.ATL.24065.raccoondog	4.895411771461609
11166.NZ.16856.A.kea	2.7117540351325067
11166.NATL.24741.b.dragon	5.494796470688667
11166.ATL.24475.tortoise	3.9384909027074766
11166.FD.0288.banteng	6.697850487456932
11166.AR.M61.flyingsquirrel	5.270546605398746
11166.NZ.16881.A.dotterel	3.8145211146925933
11166.vbat.DR15.colon.vbat	1.0841516930085608
11166.NATL.24099.crane	2.349153277054559
11166.NZ.16840.B2.lessershorttailedbat	6.698775605865251
11166.ATL.24477.pigeon	2.9913895108302038
11166.ATL.24056.lion	4.085797249016899
11166.NATL.24741.a.dragon	4.812230657903624
11166.UM.24895.vfinch	2.0652343090165157
11166.NATL.24758.tenrec	5.508288173640402
11166.UM.24888.vfinch	2.6188792649176675
11166.NATL.24253.b.hornbill	1.2110359392961758
11166.ATL.24532.hornbill	8.236851003326844
11166.NZ.16848.B2.CampbellIslandflightlessteal	5.786430243210949
11166.ATL.24061.b.ostrich	6.202408483834203
11166.lamprey.24141.lamprey	4.194876539945252
11166.AS.076.blackbird	2.2776370734349345
11166.NZ.16848.A2.CampbellIslandflightlessteal	6.642178474040326
11166.NATL.24265.unknown	3.6539425247376713
11166.NATL.24759.chevrotain	4.950311430451963
11166.FD.0471.marmoset	3.920508523978083
11166.ATL.24456.chameleon	5.790893011142346
11166.FD.18949.raccoon	3.4254772167164997
11166.NZ.16973.A1.blueduck	3.769289980718081
11166.ATL.25003.colobus	7.022686479549478
11166.AS.102.wren	1.2916185421704036
11166.EN.2.8.flea	4.67990054212909
11166.NZ.17031.A.Africangreyparrot	4.937630256059901
11166.EN.2.7.flea	4.888978514687478
11166.ATL.24574.chinchilla	6.206196829080534
11166.NZ.16981.B.NorthIslandWeka	3.6745310326326854
11166.Amphioxus.2.lancelet	6.540448033129078
11166.NZ.17052.A.NorthIslandbrownkiwi	6.772921628378144
11166.NATL.24655.rat	5.83848862064666
11166.FD.0459.muntjac	6.96623517126152
11166.FD.boa1b.boa	5.761472857715325
11166.FD.18913.chital	6.925441980471891
11166.ATL.24995.monkey	6.110140880651355
11166.NATL.24246.nakedmolerat	6.314050828206695
11166.NATL.25013.armadillo	3.577736475033908
11166.NZ.16885.B.Australiankingparrot	5.322546426510577
11166.AS.175.sparrow	4.623667591725386
11166.AR.M48.flyingsquirrel	3.78335792898728
11166.EN.1.6.lice	6.816661835391716
11166.EN.4.9.lice	6.39944102436032
11166.NATL.24654.phorse	4.692112444525001
11166.AS.181.blackbird	2.711777217522405
11166.ATL.24562.porcupine	7.194670135938797
11166.NATL.24230.macaw	7.4520980404493065
11166.EN.1.3.lice	5.971675178202492
11166.ATL.25166.boa	4.030467349296196
11166.lamprey.24140.lamprey	3.8836460784493814
11166.NATL.24256.smew	2.465901065122077
11166.NATL.24662.shrew	5.147372072352396
11166.NZ.16955.A.Antipodesparakeet	6.230415554376949
11166.NATL.24264.degu	4.422849553220292
11166.UM.24969.vfinch	2.4927958313572836
11166.NATL.25038.a.unknown	6.404226558267838
11166.EN.6.6.lice	3.8114512670014977
11166.EN.5.3.lice	3.155136859400974
11166.NZ.16950.B.blackwingedstilt	0.929314794379714
11166.NATL.24632.shrew	5.418494587485343
11166.NATL.25027.rhea	6.128018466411255
11166.NATL.25012.kori	2.345056255950415
11166.AR.M9.flyingsquirrel	6.21695868151423
11166.EN.7.6.lice	1.2857275681201914
11166.NZ.16842.A2.lessershorttailedbat	3.7763292667485713
11166.FD.0204.zebra	7.846647603747556
11166.FD.0293.bongo	6.939973791492307
11166.EN.6.3.lice	3.1809065089974244
11166.EN.5.6.lice	0.647724326950789
11166.NZ.16957.A.kea	3.3748664396065213
11166.EN.7.3.lice	0.2719000909217631
11166.NATL.24361.dove	3.2254619858420686
11166.NATL.24706.tenrec	5.525633397338097
11166.ATL.24553.hawk	3.349194970007167
11166.NATL.24261.dove	2.8479364148532085
11166.ATL.24991.drill	7.154133537129352
11166.AR.M56.flyingsquirrel	5.994704904243342
11166.NATL.24395.grosbeak	5.557218016709972
11166.ATL.25125.kudu	7.017716123326675
11166.NATL.24270.tenrec	5.685601232085418
11166.ATL.24490.lizard	2.772121502627684
11166.AR.M35.flyingsquirrel	5.526351871486347
11166.NATL.24318.ibis	3.8384568240184858
11166.NATL.24683.seriema	4.975991835690276
11166.NATL.24269.duck	3.364525982286814
11166.NATL.24107.rhea	6.666052214035217
11166.NZ.16905.A.NorthIslandbrownkiwi	3.616775450272441
11166.UM.24913.vfinch	3.8744366274669164
11166.NATL.24673.vulture	2.54777105806652
11166.EN.9.1.tick	2.071196720435129
11166.NZ.16865.A.kea	2.452829751360979
11166.vbat.DR2.anal.vbat	5.294668303515925
11166.AR.M75.flyingsquirrel	5.251347834440534
11166.NATL.24236.salamander	4.715860209066565
11166.NZ.16961.B.Antipodesparakeet	2.4865856200750973
11166.EN.9.4.tick	2.185516692523214
11166.NATL.24102.rhea	6.856871804375275
11166.ATL.24445.lovebird	1.1959460009042986
11166.AR.M16.flyingsquirrel	4.331127996045637
11166.ATL.24081.rhinoceros	6.800656567411808
11166.AS.167.meadowlark	1.351163493227294
11166.ATL.24516.python	5.467085622284771
11166.NATL.24693.tinamou	4.851017720663576
11166.NATL.24722.bear	5.287390529928089
11166.NZ.16974.A1.lessershorttailedbat	2.7701933364654208
11166.NATL.24363.duck	1.7477569725727915
11166.AS.068.rail	3.848027614349052
11166.AS.072.blackbird	4.607416101140379
11166.EN.3.4.tick	3.680651546095217
11166.NATL.24724.chameleon	6.362462545389555
11166.AR.M10.flyingsquirrel	5.441058262326159
11166.NATL.24745.chevrotain	4.713891624855051
11166.NATL.24394.frog	5.644974948677768
11166.UM.24905.vfinch	3.0496739828968975
11166.lamprey.24147.lamprey	4.062295177792423
11166.NATL.25049.seriema	1.8775307526891714
11166.NATL.25060.kiwi	4.872058351569479
11166.NATL.24323.oropendula	4.6129827976637445
11166.AS.106.kingbird	2.446558190041087
11166.AR.M73.flyingsquirrel	4.702581777831404
11166.ATL.24068.kangaroo	7.7438909754317455
11166.AE2QE37.A.vulture	4.2337348129474215
11166.NZ.16894.B.NorthIslandkaka	6.6875014155990264
11166.EN.3.1.tick	4.873425158248433
11166.NZ.16950.A.blackwingedstilt	0.4166764504383266
11166.AS.155.blackbird	1.7308144647143928
11166.NATL.24652.saki	7.157114504046462
11166.ATL.24512.mynah	5.984096149458305
11166.AS.189.wren	1.5271798880018987
11166.AE7VI49.A.vulture	5.0185126778020095
11166.ATL.24559.lizard	4.601081476507392
11166.NATL.24304.bird	1.9465515643002322
11166.NATL.25073.a.gecko	2.6565470055766522
11166.NATL.24701.tamarin	4.7762484335267406
11166.NATL.24336.b.spoonbill	1.210064035571083
11166.UM.24900.vfinch	2.8762069562131143
11166.AR.M33.flyingsquirrel	4.9166664578499155
11166.ATL.24518.python	5.32086521616102
11166.ATL.24442.starling	4.230510065321396
11166.AR.M50.flyingsquirrel	5.962457370842517
11166.UM.24902.vfinch	2.349812517957542
11166.FD.0575.grison	0.21646585202385749
11166.vbat.DR11.colon.vbat	1.3512047141383399
11166.NATL.24661.tamandua	4.693954136772484
11166.NZ.16903.A.Australianrainbowlorikeet	0.8165810960906776
11166.NATL.24693.b.tinamou	6.641493821518762
11166.NZ.16973.B2.blueduck	3.5280438311766025
11166.NATL.24692.spoonbill	2.0268469739164545
11166.AE7VI49.B.vulture	6.3555344952099535
11166.NZ.16882.B.Australiankingparrot	3.503621653442203
11166.ATL.24379.dragon	6.160255684853582
11166.NATL.25046.skink	5.349841282778217
11166.ATL.24531.ibis	3.758300676001213
11166.NATL.25078.frog	4.360636291695896
11166.NATL.25070.kori	4.494396513608115
11166.FD.03250.Vicugna	7.924224421018992
11166.AS.206.blackbird	2.2602105875675997
11166.NATL.24200.salamander	8.42668027118604
11166.FD.0207.zebra	7.559774577317258
11166.NZ.16961.A.Antipodesparakeet	2.8505377647755448
11166.lamprey.24158.lamprey	5.172485357940874
11166.NZ.16963.A1.CampbellIslandflightlessteal	1.6529937964433705
11166.ATL.24614.prairiedog	5.874250009551429
11166.NATL.24314.bird	3.8397528027890573
11166.AS.120.cowbird	0.17079544042026665
11166.NZ.16963.B1.CampbellIslandflightlessteal	2.3038925733892515
11166.vbat.DR09.colon.vbat	1.0431438176952408
11166.ATL.24501.kingfisher	3.289888699039602
11166.NATL.24098.skunk	2.1302896528080466
11166.AS.169.warbler	2.504827309035747
11166.NZ.16888.A.blackwingedstilt	2.747879564896309
11166.NATL.24703.marmoset	7.103476512098596
11166.NATL.24336.spoonbill	4.7944718666234065
11166.AE2QE37.B.vulture	5.53600557390574
11166.NATL.25035.tortoise	5.721546047229733
11166.NATL.24747.saki	4.708176071816334
11166.AS.209.lark	1.4148104870137004
11166.NATL.25017.rhea	6.338324306109807
11166.EN.8.en01.ked	3.4280412280083223
11166.NATL.24631.cavy	3.3463011430255705
11166.AS.121.shrike	5.3576521886784425
11166.lamprey.24144.lamprey	3.0386757761213703
11166.ATL.24493.tortoise	6.264427913910636
11166.FD.18911.lemur	3.580856028714723
11166.AS.081.rail	6.432125465674047
11166.NATL.24665.bear	4.341282650208345
11166.NATL.25036.a.lizard	4.119710933245557
11166.NZ.16880.A.blackwingedstilt	2.3820995043172566
11166.ATL.24420.boa	4.332130373470708
11166.AS.132.wren	0.5739298315792835
11166.NATL.25023.tamarin	6.451235933678369
11166.ATL.24595.orangutan	6.376880115438278
11166.NATL.25036.b.lizard	4.581805627608184
11166.FD.18730.gorilla	6.702221368742613
11166.NZ.16869.A.NorthIslandWeka	3.377622563858867
11166.UM.24920.vfinch	3.1160637937450195
11166.vbat.DR27.colon.vbat	0.6125582590914297
11166.NATL.24670.kori	3.5738958678788286
11166.AZ.047.blizard.lizard	4.625034597043083
11166.ATL.24370.dragon	5.701905022097899
11166.AR.M39.flyingsquirrel	4.974657435472448
11166.lamprey.24145.lamprey	8.835572497265941
11166.UM.24925.vfinch	2.8920282385334266
11166.AS.032.cowbird	1.9052914830005536
11166.ATL.25164.python	4.810700351341512
11166.ATL.25144.frog	4.169153944892304
11166.AS.188.sparrow	0.8830760415009309
11166.FD.0357.howler	3.745756818154871
11166.NATL.24228.nakedmolerat	5.928807739329585
11166.NATL.25074.tamarin	5.147421480773728
11166.NATL.24372.frog	5.739020439410753
11166.FD.0576.tayra	0.9407359898260489
11166.lamprey.24159.lamprey	3.8508913025058584
11166.EN.8.2.ked	5.067013343799934
11166.ATL.24561.owl	2.719198400534816
11166.AR.M26.flyingsquirrel	2.0355879791946543
11166.ATL.24472.lizard	4.339815837929082
11166.lamprey.24148.lamprey	2.131961343042576
11166.NZ.17006.A.kaka	2.8021406655715437
11166.ATL.24057.goat	8.005964436292857
11166.ATL.25132.duiker	7.348960283086111
11166.UM.24868.finch	4.555136522873762
11166.NATL.24326.duck	4.856665363194231
11166.NZ.17005.A.kaka	2.75182071849873
11166.AS.073.blackbird	2.530867089365436
11166.NZ.16968.A.dotterel	1.3829765463868275
11166.vbat.DR10.colon.vbat	2.09834123865228
11166.NZ.16903.B.Australianrainbowlorikeet	1.0328550172615243
11166.ATL.24567.snake	3.336699810341766
11166.AS.151.killdeer	3.9085698184457702
11166.NZ.16956.B.NorthIslandbrownkiwi	6.157683177885736
11166.FD.0296.takin	7.581335425421448
11166.lamprey.24154.lamprey	4.639474095447952
11166.NATL.24288.oropendula	5.928229381333876
11166.NATL.25065.crocodile	7.184836839503885
11166.NATL.24677.kiwi	2.50642015811396
11166.AS.067.wren	0.8155053599594626
11166.ATL.25143.frog	3.585338520554611
11166.NZ.16972.B1.takahe	4.989931146457074
11166.AE7VG10.B.vulture	5.048967231884593
11166.AR.M83.flyingsquirrel	5.8360063262095
11166.AS.025.sparrow	2.799641918756279
11166.AS.012.chat	0.3487601255212778
11166.AR.M4.flyingsquirrel	6.795570103133824
11166.NATL.24100.emu	3.681176410034881
11166.NATL.24737.peacock	6.804202090108907
11166.AS.017.chat	0.3227197006874016
11166.NATL.24711.phorse	2.6292386781546946
11166.AR.M66.flyingsquirrel	6.037563006747104
11166.FD.0451.blackbuck	7.88479382377764
11166.NATL.25066.owl	7.118201794735731
11166.NZ.16972.B2.takahe	3.336808784675239
11166.ATL.24090.a.cassowary	2.4487152582907634
11166.FD.0572.armadillo	3.9616503096995017
11166.AS.202.sparrow	0.6608515608566053
11166.NZ.17009.A.kaka	2.8254955551389407
11166.AR.M60.flyingsquirrel	5.52455942557993
11166.NZ.16848.B1.CampbellIslandflightlessteal	5.939285127463751
11166.EN.10.2.lice	3.164047296876571
11166.lamprey.24155.lamprey	4.345497644329922
11166.ATL.24488.tortoise	7.25766192996129
11166.ATL.24071.dog	3.179824592462221
11166.ATL.24073.b.kori	2.2495312224526294
11166.AS.104.ovenbird	0.5583295507446623
11166.AR.M2.flyingsquirrel	4.323343870054335
11166.FD.0434.monkey	5.8412818284049886
11166.UM.24898.finch	3.3751194875962933
11166.NZ.17015.A.kaka	2.495497104944384
11166.NZ.16848.A1.CampbellIslandflightlessteal	6.48543368671176
11166.EN.2.10.flea	5.237468374526975
11166.NATL.24093.emu	2.2973427653837617
11166.FD.0222.zebra	8.161705761487601
11166.NATL.24237.salamander	4.5974821816989415
11166.NATL.25014.b.crane	2.029054127758414
11166.NZ.16951.A.kea	1.7599619684968477
11166.NATL.24680.owl	3.9756285634781734
11166.ATL.24086.a.cassowary	2.991283238154709
11166.AR.M43.flyingsquirrel	1.998657652401217
11166.NATL.25071.tortoise	3.9774816332028187
11166.ATL.24497.nakedmolerat	6.099761687742754
11166.NZ.17000.B2.littlebluepenguin	3.186009636852176
11166.NZ.16894.A.NorthIslandkaka	3.6240829654813345
11166.NATL.25041.anaconda	6.006811795846759
11166.NATL.24684.vulture	2.254386152712935
11166.ATL.24075.b.kori	4.909334262970051
11166.NZ.16948.B2.shoveler	4.8114053711873295
11166.lamprey.24373.lamprey	1.3969850185966517
11166.NZ.17010.A1.tui	1.8510002099200282
11166.ATL.24515.kingfisher	0.0859113083704595
11166.NATL.24105.owl	3.463686853727536
11166.NATL.24271.salamander	6.6622823297278515
11166.vbat.DR3.anal.vbat	5.371144295607571
11166.NZ.16967.B.Antipodesparakeet	6.191630500939106
11166.NATL.24621.nakedmolerat	2.2574488138929896
11166.NATL.24625.shrew	6.63682882519913
11166.EN.3.3.tick	4.146731658280145
11166.NATL.24351.bird	6.5878987285549515
11166.AS.177.pewee	2.875599491124967
11166.NATL.24667.lizard	5.7088342815177135
11166.ATL.25145.binturong	1.89519677255748
11166.FD.0226.springbok	7.099000637119888
11166.FD.0256.ass	7.854889399556659
11166.NZ.16954.A.NorthIslandbrownkiwi	2.9359553698908494
11166.NATL.25178.bear	2.0079584819872895
11166.NATL.24591.hornbill	6.585190665928275
11166.NZ.16977.B1.spottedshag	0.9215399592540602
11166.ATL.24594.orangutan	6.554274074977297
11166.ATL.24530.pigeon	2.5182988087913643
11166.ATL.25141.basilisk	3.6851137658727007
11166.ATL.25124.elephant	7.6660764378203625
11166.AS.149.bobolink	3.017199770542581
11166.NATL.24755.saki	6.542921698280112
11166.NATL.24716.caracal	4.838969735742425
11166.NZ.16846.B2.NewZealandbrownteal	6.562991691559591
11166.NATL.24659.howler	5.439334627054991
11166.lamprey.24156.lamprey	3.6016994263063986
11166.AS.201.meadowlark	1.939713993809426
11166.EN.3.9.tick	3.476393246748473
11166.NATL.25177.bear	5.867193348204711
11166.NATL.24398.duck	5.2179399383966585
11166.NATL.25029.a.gecko	6.4725083612430865
11166.NZ.16907.A.bellbird	2.7777462181901442
11166.Amphioxus.6.lancelet	6.485136040321323
11166.vbat.DR26.colon.vbat	2.420972603956974
11166.ATL.24537.pigeon	4.550781870869714
11166.NATL.24748.lemur	5.856192910625475
11166.NATL.25068.emu	2.877180582879516
11166.ATL.25159.frog	4.617752553536237
11166.NATL.24333.teal	6.0593602658532095
11166.NATL.25075.mongoose	5.349932667048095
11166.ATL.24506.budgerigar	2.347101005217638
11166.AR.M8.flyingsquirrel	5.701122451265658
11166.EN.8.fh25.ked	3.0655311639630556
11166.AS.094.flycatcher	3.2608591017805217
11166.NATL.24715.a.kingsnake	2.205515300750409
11166.NZ.16972.A1.takahe	3.13883276697155
11166.AE7VG10.A.vulture	5.536714012673465
11166.ATL.25169.anole	4.688451684714807
11166.NZ.16878.B.NorthIslandbrownkiwi	2.26045567097971
11166.ATL.24443.starling	2.953783519724405
11166.NZ.16972.A2.takahe	3.2766774887962895
11166.NATL.24329.cardinal	6.436849431315101
11166.EN.9.9.tick	2.049121943239683
11166.NATL.24730.kiwi	5.218070832927839
11166.NATL.24694.porcupine	4.834935771286025
11166.NZ.16869.B.NorthIslandWeka	4.182139300710411
11166.ATL.24403.watersnake	3.4617162326284974
11166.NATL.24669.rat	4.219758961213722
11166.NATL.24720.bear	6.46777487302676
11166.NZ.16949.A1.NewZealandbrownteal	3.574653893285572
11166.AR.M49.flyingsquirrel	5.947122860035834
11166.NZ.16967.A.Antipodesparakeet	4.517073303130356
11166.EN.9.6.tick	2.329271242691791
11166.NZ.17010.B2.tui	2.346154010964075
11166.FD.0387.tamarin	3.074919010106551
11166.FD.18860.tamarin	5.71671906698414
11166.AS.077.wren	1.6908306998614289
11166.NATL.24393.owl	1.2704321287939053
11166.ATL.24542.pheasant	3.8785886522866933
11166.lamprey.24157.lamprey	2.164992878186652
11166.FD.0303.deer	7.612641401234578
11166.NZ.17000.B1.littlebluepenguin	3.478430956184892
11166.ATL.25148.toad	5.384678424268975
11166.EN.9.3.tick	3.1115620727761177
11166.Amphioxus.3.lancelet	6.972276566495116
11166.AR.M74.flyingsquirrel	6.3883947607651805
11166.NATL.24354.smew	3.172307308962927
11166.NZ.16962.B1.littlebluepenguin	2.7761809973487175
11166.ATL.25158.gecko	4.621197996094949
11166.NZ.16846.B1.NewZealandbrownteal	6.663141425629614
11166.AS.162.cowbird	4.447271737066159
11166.NATL.25076.b.kingsnake	4.122785389137914
11166.EN.1.1.lice	5.528192151956844
11166.NZ.16840.A2.lessershorttailedbat	3.70533214549919
11166.vbat.J3.anal.bat	1.0157859292998563
11166.FD.0470.monkey	5.423787010932394
11166.ATL.24592.lemur	4.581096059217055
11166.vbat.DR14.colon.vbat	0.3908916257829166
11166.NZ.17040.B.NorthIslandkaka	3.762995058471181
11166.AS.088.flycatcher	2.595447517935502
11166.AR.M17.flyingsquirrel	5.555416739646515
11166.ATL.24482.pigeon	5.3790648967204495
11166.NATL.24686.sloth	6.133139861441833
11166.AR.M57.flyingsquirrel	4.925299913584297
11166.EN.7.1.lice	3.5355376624520565
11166.ATL.24525.duck	2.5443606157909495
11166.lamprey.35978.a.lamprey	0.9690569385695774
11166.NZ.17028.B.NewZealandshoveler	4.075973942628105
11166.NATL.24695.flamingo	6.3444345112280525
11166.NATL.24253.hornbill	7.08525209364839
11166.NATL.25079.crocodile	5.683794798738046
11166.NZ.16902.A.diamonddove	2.5500754848417024
11166.lamprey.24151.lamprey	4.951314572808408
11166.NATL.24731.crocodile	3.8499719342710845
11166.EN.4.1.lice	3.654243705223646
11166.EN.7.4.lice	1.5984725045987507
11166.NATL.24719.tiger	8.035103670986992
11166.FD.0495.cat	4.356288382445188
11166.NATL.24291.ibis	2.6976590395573767
11166.AR.M34.flyingsquirrel	5.0938932193175415
11166.NATL.25048.kiwi	5.784588411531848
11166.AS.159.blackbird	3.978034529789148
11166.NATL.24096.cassowary	6.142886352706748
11166.NATL.24343.dove	6.121820887169517
11166.AR.M32.flyingsquirrel	4.374218905688436
11166.FD.0162.wildebeest	7.498410421050649
11166.NZ.16949.A2.NewZealandbrownteal	3.8196830783526647
11166.lamprey.24392.lamprey	0.5298201543058058
11166.UM.24871.vfinch	2.3838862864271952
11166.NZ.17033.B1.emu	3.530092646931088
11166.ATL.24615.parrot	0.710976687163875
11166.NATL.24334.kingfisher	6.449641640763254
11166.NATL.24331.squirrel	2.3726370672991073
11166.ATL.25121.giraffe	7.23887135764129
11166.UM.24870.vfinch	2.103647541810286
11166.ATL.24548.falcon	3.973639697390043
11166.NATL.24751.fox	4.923105077071017
11166.ATL.24541.weaver	6.609326317216232
11166.NZ.16908.A2.kakapo	3.387339296818402
11166.NATL.24364.shrew	6.312185320493383
11166.NATL.25064.a.gecko	6.018402322061213
11166.AS.200.wren	4.4812998148878
11166.UM.24872.vfinch	1.4257407354629055
11166.ATL.24080.lizard	6.2456747220889755
11166.ATL.24507.crane	2.669621393501131
11166.NZ.16908.A1.kakapo	3.9202619601772515
11166.AR.M51.flyingsquirrel	5.708939709546497
11166.FD.18745.elephant	3.7973986989455653
11166.ATL.24557.pigeon	3.7091094679901913
11166.NATL.24663.tortoise	5.474709721299097
11166.NATL.24229.raven	2.104736195326914
11166.AR.M11.flyingsquirrel	6.12406580171549
11166.NZ.16963.A2.CampbellIslandflightlessteal	1.682463727409391
11166.FD.0307.oryx	8.224273070796354
11166.FD.0165.kudu	7.171911285937626
11166.ATL.25152.tamarin	4.188893347160081
11166.AS.118.kingbird	1.8223230773626522
11166.ATL.24446.starling	4.196142618284047
11166.NZ.16989.A.NorthIslandkaka	2.5364214912847407
11166.ATL.24556.pigeon	5.654137085436157
11166.ATL.24060.a.pheasant	6.283421392249289
11166.UM.24877.vfinch	1.9380527107650085
11166.NZ.16963.B2.CampbellIslandflightlessteal	2.422838585442104
11166.NZ.16948.A1.shoveler	5.978934115460141
11166.FD.02290.wildebeest	7.782861553950141
11166.NATL.24675.rat	6.03420519469194
11166.UM.24875.vfinch	1.6296415689638768
11166.lamprey.24150.lamprey	3.7821413913628197
11166.vbat.DR19.colon.vbat	0.8878210535283285
11166.ATL.24486.weaver	7.969039758526078
11166.AR.M72.flyingsquirrel	6.335644252323142
11166.UM.24874.vfinch	4.632273452076222
11166.EN.2.5.flea	5.259925073827129
11166.UM.24869.vfinch	3.2669832724314403
11166.ATL.24487.vulture	3.356813364027654
11166.ATL.24612.hornbill	2.6905764541167914
11166.ATL.24449.redpanda	1.7876168297067458
11166.NATL.24248.squirrel	5.121242239632857
11166.UM.24998.vfinch	3.1830235124378947
11166.FD.0159.wildebeest	7.320789878601481
11166.NZ.16842.B2.lessershorttailedbat	3.7648980516272434
11166.AS.215.wren	2.5302674000255414
11166.UM.24984.vfinch	2.5394521464408313
11166.NATL.24298.bird	4.48166861020252
11166.AS.075.sparrow	4.385934170702166
11166.NZ.16981.A.NorthIslandWeka	4.942479622684001
11166.NZ.16962.B2.littlebluepenguin	2.7901117050555237
11166.AS.185.lark	0.3950785631221193
11166.ATL.25131.frog	6.1777284791552
11166.NATL.24580.degu	5.409629027141112
11166.UM.25009.finch	3.9580210499012654
11166.lamprey.24153.lamprey	0.6882229756283381
11166.ATL.24067.kangaroo	7.662153213480522
11166.ATL.24555.snake	2.946093710924628
11166.NATL.24746.shrew	4.480377269821004
11166.NZ.16908.B2.kakapo	1.6061618184859672
11166.NZ.16953.A.NorthIslandbrownkiwi	5.161942681619341
11166.NATL.24106.flamingo	4.430329813235671
11166.ATL.24048.monitor	5.487419679991506
11166.ATL.24543.chameleon	6.3324995955069285
11166.ATL.24051.lion	4.126271717788348
11166.NATL.24710.bear	5.179778226124725
11166.NZ.16908.B1.kakapo	1.6119783710905833
11166.ATL.24524.vulture	1.3529004977770462
11166.NATL.24292.bird	1.028340260925684
11166.NATL.24709.tamarin	5.881391290027151
11166.ATL.24458.python	4.880272961644711
11166.ATL.25163.frog	5.272642591345747
11166.NATL.24657.kiwi	2.166476949031103
11166.NATL.24096.b.cassowary	2.9560419455369757
11166.lamprey.24152.lamprey	4.779622730704748
11166.AS.090.flycatcher	3.153140403535389
11166.NATL.24753.agouti	6.089742159762073
11166.NATL.24743.tamarin	5.867240727635769
11166.NZ.16892.A.NorthIslandbrownkiwi	3.994076414502196
11166.AR.M38.flyingsquirrel	4.4689632899900795
11166.FD.0292.onager	8.403443291258236
11166.lamprey.35978.b.lamprey	1.414476889024296
11166.NATL.24732.saki	5.6592447684394065
11166.NATL.25039.b.tortoise	5.317252856906112
11166.NATL.24290.grosbeak	4.502479619465438
11166.ATL.24572.vulture	2.2957803373784715
11166.FD.0290.onager	7.81447267469865
11166.ATL.24522.birdofparadise	2.9001079598671344
11166.NATL.24384.macaw	3.103144684762807
11166.NZ.17033.A2.emu	2.9792104029412885
11166.NATL.24712.sandcat	4.3598484138374225
11166.ATL.24593.lemur	5.096281138658164
11166.FD.0291.onager	8.270804901576915
11166.AS.190.killdeer	3.4761004228163808
11166.NATL.25029.b.gecko	6.881237668347719
11166.AS.101.ovenbird	0.17810468610416028
11166.ATL.24538.hornbill	3.477659686106938
11166.NZ.16977.A2.spottedshag	0.780553754328937
11166.AR.M78.flyingsquirrel	5.7679842558144205
11166.ATL.24074.dog	2.775683608177287
11166.NATL.24752.tamandua	5.703566879287106
11166.NATL.24718.tiger	5.637496658600338
11166.ATL.25123.giraffe	7.462741729990253
11166.NZ.16904.B.bellbird	3.3805192502149435
11166.TAR.B30129.1	3.2446661341598775
11166.USDA.46004	7.875053195517038
11166.TS.045.Kalaharirobin	2.1051929504695885
11166.TAR.A20404.2	5.153084199865864
11166.TAR.B40449.1	4.36892091329333
11166.USDA.46027	4.171263028386976
11166.TAR.A20145.1	4.446639967338255
11166.USDA.46003	1.8838335495188063
11166.Kurle.51314	1.5189412389138122
11166.TS.070.Bokmakierie	5.4702799030168
11166.TS.148.Helmetedguineafowl	3.918948255909514
11166.TS.027.Fourstripedgrassmouse	5.82085887497657
11166.Kurle.51276	2.2778613251669824
11166.TAR.B30437.1	2.055732685113985
11166.TAR.B50072.2	4.475805608357232
11166.TS.074.Blackchestedprinia	1.3842174120967539
11166.TAR.A00468.2	4.547406721957347
11166.USDA.46012	7.182701923242621
11166.USDA.46015	2.188303252621912
11166.TAR.B30170.2	4.431160765411622
11166.TAR.B40390.1	7.013771997120772
11166.TAR.910584.2	2.674816017068097
11166.FD.0397.CrestedPartridge	0.9435124034613938
11166.FD.0375.Salmoncrestedcockatoo	1.7470452072971503
11166.TAR.B50077.2	4.02912964678795
11166.Kurle.51291	1.3909676758721068
11166.TAR.A70477.2	5.761018576999866
11166.FD.0394.Palmcockatoo	2.286243672973243
11166.TAR.15M124.1	4.299770720956031
11166.Kurle.51281	3.604021229166521
11166.TAR.B20364.1	3.3426646549662795
11166.TS.013.Kalaharirobin	1.0688057847247845
11166.FD.0300.cassowary	1.9832541883368788
11166.TS.028.Fourstripedgrassmouse	6.699256030539881
11166.Kurle.51315	2.54608591402512
11166.FD.0408.Blackcrownedcrane	2.339108732901054
11166.USDA.46002	6.399164199514997
