	faith_pd
11166.ZU.18197.tapir	56.54226024990998
11166.TS.099.zebra	79.88561494077739
11166.FD.0078.eland	52.675137751589226
11166.FD.0136.tamarin	18.053532534509994
11166.FD.0469.macaque	30.19289442787499
11166.ZU.18232.lemur	31.0569041559789
11166.TS.177.hyena	23.078913078866996
11166.ZU.18253.lemur	18.9741423698759
11166.FD.0198.meerkat	16.897474568750102
11166.ZU.18257.anteater	17.88605240982
11166.FD.0093.caracal	10.93653618826
11166.TS.124.pangolin	15.166208688610103
11166.TS.059.wildebeest	71.43103751394811
11166.FD.0480.saki	35.816350301627985
11166.ZU.18234.redpanda	73.58582790665899
11166.FD.0488.squirrel	33.777565275845
11166.TS.005.jackal	22.446993278360004
11166.TS.051.springbok	67.4551583605884
11166.FD.0487.panda	6.229956426680001
11166.ZU.18268.orangutan	47.701456778906014
11166.TS.119.pangolin	10.486337296494
11166.FD.0457.lechwe	63.57973131120479
11166.FD.0229.gibbon	27.244665877495912
11166.FD.0271.lion	7.344837194200099
11166.FD.0090.aardvark	27.45092281193
11166.ZU.18228.gorilla	56.03244159396998
11166.TS.131.steenbok	46.623179232887225
11166.FD.0034.rhinoceros	54.383802069532685
11166.FD.0486.gorilla	25.307890565688204
11166.ZU.18252.tamandua	19.459935535267494
11166.ZU.18230.mousedeer	27.50294479753001
11166.ZU.18255.elephant	58.024463171186106
11166.TS.200.mongoose	16.308289927009994
11166.ZU.18200.redpanda	91.30615462907728
11166.ZU.18193.pitviper	11.912537164498
11166.FD.0299.deer	80.9672184410798
11166.TS.145.kudu	59.20760424932969
11166.FD.0438.lion	10.474867166060099
11166.FD.0496.deer	61.788363856456094
11166.ZU.18254.sloth	36.583228580486505
11166.ZU.18227.monitor	16.6085692166186
11166.FD.0088.aardvark	14.985116651759997
11166.TS.057.warthog	41.02196176120292
11166.FD.0065.deer	72.98030000269624
11166.FD.0048.dromedary	77.15029259825621
11166.TS.126.pangolin	31.615761737680195
11166.ZU.18248.hyrax	40.98484132044788
11166.TS.174.aardvark	28.767564795099997
11166.FD.0460.okapi	51.342927317564
11166.SFM.18277.manatee	31.985710600694997
11166.FD.0277.monkey	15.680046082260104
11166.TS.151.zebra	60.922338370888994
11166.ZU.18236.gecko	36.6345040766864
11166.FD.0024.elephant	54.5240811631309
11166.TS.056b.chat	77.79101647359809
11166.TS.123.pangolin	13.889765697050102
11166.TS.043.chat	39.43887713406411
11166.FD.0139.loris	32.58087046795811
11166.ZU.18239.elephant	67.6817954211981
11166.TS.056.chat	10.099228131090001
11166.TS.085.porcupine	41.47226414379989
11166.TS.207.wilddog	22.46146786416699
11166.FD.hippo.antelope	60.260091346366906
11166.TS.086.baboon	42.426132964317
11166.FD.0125.wolf	12.935881859620004
11166.FD.0428.springbok	64.4347712413334
11166.TS.150.zebra	79.29022885648297
11166.FD.0259.monkey	19.211198530697004
11166.ZU.18195.wolf	10.061633152056999
11166.FD.0425.lutung	42.23079434895531
11166.TS.115.pangolin	7.850383991569999
11166.FD.0013.addax	80.6766528929846
11166.FD.0020.antelope	75.62943988343429
11166.ZU.18242.sloth	38.10400045623191
11166.TS.182.giraffe	57.386073619173
11166.TS.166.giraffe	62.40667352228512
11166.FD.0282.otter	3.690542671330101
11166.FD.0174.antelope	58.89694126347698
11166.TS.129.pangolin	51.745732447803086
11166.TS.161.antelope	58.763900579215424
11166.TS.042.warthog	45.39822427440492
11166.TS.152.eland	70.99919701363874
11166.FD.0458.elephant	66.86690508672007
11166.TS.114.pangolin	4.51671409364
11166.FD.0031.rhinoceros	52.53360461537069
11166.FD.0087.aardvark	13.977549084980003
11166.FD.0241.wallaby	50.3216724281108
11166.FD.0316.mangabey	45.457400130241986
11166.TS.135.aardvark	30.105777111371005
11166.ZU.18199.gorilla	50.900050326041
11166.TS.153.eland	67.6614484073395
11166.TS.088.wildebeest	62.032429457106105
11166.TS.015.flycatcher	42.27333636255711
11166.TS.209.wilddog	17.752218288447995
11166.TS.065.baboon	43.7383006155101
11166.TS.155.hartebeest	69.8072637692624
11166.TS.061.gemsbok	76.64962199206111
11166.ZU.18231.monitor	15.993568540498499
11166.FD.0045.ass	75.27810597739301
11166.ZU.18240.elephant	62.202806304867394
11166.ZU.18223.gecko	22.780167310189995
11166.FD.0099.wolf	9.84523358117
11166.FD.0084.mousedeer	23.823937537545103
11166.TS.006.rhino	55.609749636637666
11166.TS.040.warthog	41.02260462090819
11166.FD.0499.fox	16.760762804217094
11166.TS.067.porcupine	35.591200605570606
11166.TS.208.wilddog	17.042927963417004
11166.FD.0456.mongoose	12.455927602590103
11166.ZU.18269.anteater	18.178596429347497
11166.FD.0500.meerkat	8.078203083379998
11166.FD.0089.aardvark	9.439328221299995
11166.FD.0313.mangabey	36.5829842851862
11166.FD.0077.eland	53.147964045337105
11166.TS.127.pangolin	81.70681100735209
11166.TS.175.aardvark	25.540220469459502
11166.TS.098.rockrabbit	42.575309289907
11166.TS.176.zebra	77.9592766381825
11166.TS.142.kudu	57.929094818648394
11166.ZU.18245.elephant	60.18629057664588
11166.TS.210.wilddog	21.66264521989899
11166.TS.170.impala	54.450808578242125
11166.TS.159.antelope	59.126197795316294
11166.FD.0019.antelope	69.50889865133888
11166.TS.172.impala	58.458300370093106
11166.FD.0014.addax	77.8782487479383
11166.FD.0244.tortoise	44.086567806204116
11166.FD.0439.cougar	9.104902868710099
11166.TS.146.rhinoceros	62.8717072234201
11166.FD.0171.antelope	60.3796336198478
11166.TS.168.impala	68.81308540472999
11166.FD.0147.capuchin	11.386577046100003
11166.ZU.18208.tapir	37.7534529313559
11166.ZU.18190.lion	15.838057605728098
11166.SFM.18281.manatee	27.231422924328008
11166.TS.100.eland	58.953684541006595
11166.artic.squirrel.673	47.851081189372586
11166.artic.squirrel.9532	43.402128754570676
11166.artic.squirrel.8846	41.21251583135469
11166.artic.squirrel.9674	57.33544664560411
11166.artic.squirrel.659	46.724371046322894
11166.artic.squirrel.665	36.9459046147
11166.artic.squirrel.9074	58.83447478370091
11166.artic.squirrel.8832	38.553691051985574
11166.artic.squirrel.648	38.842500415035595
11166.artic.squirrel.593	35.86792686492291
11166.artic.squirrel.8850	50.99086064810679
11166.artic.squirrel.8840	41.8341072508596
11166.artic.squirrel.651	36.68491916489999
11166.Ostrich1.ACAD.4	35.5146199269751
11166.artic.squirrel.8851	36.1665161822109
11166.artic.squirrel.9525	43.215553176120686
11166.artic.squirrel.9540	48.190493217707605
11166.artic.squirrel.9592	41.28484118901361
11166.artic.squirrel.8852	49.83965268382062
11166.artic.squirrel.9569	44.069595416594616
11166.emu.ACAD.3	5.47495919572
11166.cassowary.ACAD.2	9.633877315140108
11166.artic.squirrel.8844	42.6278154526967
11166.artic.squirrel.9555	46.97855057057869
11166.artic.squirrel.655	42.77003007192959
11166.Rhea.ACAD.5	38.623397197226396
11166.artic.squirrel.9561	48.376226518022705
11166.artic.squirrel.645	27.395035620279998
11166.artic.squirrel.9599	48.403091497663695
11166.artic.squirrel.8853	42.67727287082588
11166.Ostrich2.ACAD.6	33.8943131850011
11166.artic.squirrel.636	39.93888266784789
11166.artic.squirrel.8739	49.20554325085111
11166.fmnh.198	6.586592810839999
11166.fmnh.1107	4.588598988590101
11166.fmnh.2570	39.123661201117116
11166.fmnh.1148	21.276043000120193
11166.fmnh.2577	19.213692468900007
11166.fmnh.2553	17.946708389728606
11166.fmnh.1100	4.49592069125
11166.fmnh.228	7.716005803
11166.fmnh.2843	12.712277419149993
11166.fmnh.1062	3.1837819901400004
11166.fmnh.2579	2.7071390604100003
11166.fmnh.2515	3.29566537793
11166.fmnh.2860	2.09861865214
11166.fmnh.2566	6.6045210140699995
11166.fmnh.239	6.232261450560002
11166.fmnh.1059	8.159082170120001
11166.fmnh.2814	8.314991088506998
11166.fmnh.2855	8.77528629347
11166.fmnh.2527	3.1681346376800006
11166.fmnh.2839	2.9853732593500006
11166.fmnh.1057	11.2908301856302
11166.fmnh.2797	14.154635190756206
11166.fmnh.1108	8.238489326580101
11166.fmnh.1064	4.7853835390401
11166.fmnh.1147	17.341886658930306
11166.fmnh.2578	17.180322160370107
11166.fmnh.1095	8.157017795110203
11166.fmnh.2827	48.3571411084822
11166.fmnh.229	8.117267033450203
11166.fmnh.2539	17.452681713601002
11166.fmnh.2571	7.323143603830002
11166.fmnh.1149	10.394533933350102
11166.fmnh.2555	7.856773364460102
11166.fmnh.199	4.6245698460601
11166.fmnh.1072	24.587452693189604
11166.fmnh.1083	22.516464008060204
11166.fmnh.2505	9.334898314649998
11166.fmnh.2791	11.1265458186687
11166.fmnh.2815	15.668310040200007
11166.fmnh.1133	13.40530995731
11166.fmnh.1117	12.898317663290007
11166.fmnh.1110	5.0857038348601
11166.fmnh.238	5.690010567130002
11166.fmnh.1071	10.128802770320103
11166.fmnh.1087	9.946476949460003
11166.fmnh.1139	8.24626500928
11166.fmnh.235	3.8511531218999995
11166.fmnh.2857	3.4378998144399997
11166.fmnh.2818	11.894784658230003
11166.fmnh.1078	15.485380739050095
11166.fmnh.2816	4.16536635495
11166.fmnh.2563	4.0907332827401
11166.fmnh.285	14.795749912569999
11166.fmnh.2859	3.4167322763800003
11166.fmnh.2540	9.275063074690001
11166.fmnh.1137	15.133093918890008
11166.fmnh.2564	7.583411001870002
11166.fmnh.1089	8.704393314839999
11166.fmnh.1091	12.384810177030102
11166.fmnh.1144	4.7921235753002
11166.fmnh.1143	19.268670395789997
11166.fmnh.1096	13.126096115060097
11166.fmnh.2534	30.841993062670102
11166.fmnh.2824	14.594147147200102
11166.fmnh.1102	13.71036497466
11166.fmnh.2575	4.4308104766200005
11166.fmnh.209	3.42574379889
11166.fmnh.262	7.699507676390099
11166.fmnh.1105	15.158173248969998
11166.fmnh.2823	2.4982986843600004
11166.fmnh.275	9.284815791530203
11166.fmnh.1088	3.2165844881170003
11166.fmnh.1136	7.3024948162801
11166.fmnh.1112	4.74139463745
11166.fmnh.1115	13.247256628450105
11166.fmnh.2858	4.695913778000001
11166.fmnh.1131	10.491543951680098
11166.fmnh.2562	11.912173655040105
11166.fmnh.2817	5.6045195129700005
11166.fmnh.219	8.14149990464
11166.fmnh.2856	3.8530266540500007
11166.fmnh.2875	9.77267883257
11166.fmnh.1070	11.731677320530103
11166.fmnh.247	3.6336218391100994
11166.fmnh.263	8.4793568040301
11166.fmnh.2585	44.90571555105397
11166.fmnh.2574	2.56035002324
11166.fmnh.2550	16.020927985510003
11166.fmnh.2840	16.256898837409604
11166.fmnh.1061	6.4862591095101
11166.fmnh.1129	12.770782137286105
11166.fmnh.1142	20.40185523402331
11166.fmnh.1097	19.438580688039107
11166.fmnh.1090	15.355047771604003
11166.fmnh.2516	14.347854848290003
11166.fmnh.1066	15.948882120794202
11166.fmnh.2808	16.42157228533
11166.fmnh.222	11.917004827190304
11166.fmnh.1318	13.541797632490203
11166.fmnh.162	7.86037867107
11166.fmnh.2603	11.136983181850203
11166.fmnh.2704	13.980853596130206
11166.fmnh.922	7.126410296130202
11166.fmnh.2627	19.727733264477106
11166.fmnh.1274	5.9129435847
11166.fmnh.2620	6.532642840981
11166.fmnh.1011	22.576172776690303
11166.fmnh.2703	18.631651202725205
11166.fmnh.2604	5.557668917439999
11166.fmnh.1257	2.4532986431201005
11166.fmnh.2729	21.144585266780194
11166.fmnh.411	10.749010840440103
11166.fmnh.1259	9.0539836506421
11166.fmnh.2661	2.8224640113895
11166.fmnh.992	29.6917057361571
11166.fmnh.1216	18.9049593552462
11166.fmnh.2629	18.838960626927104
11166.fmnh.1332	7.0469751219401
11166.fmnh.892	5.905967251830102
11166.fmnh.995	2.9886963041200003
11166.fmnh.1235	6.10587391122
11166.fmnh.2666	4.96389419474
11166.fmnh.908	5.14378453415
11166.fmnh.1174	3.1654101053701007
11166.fmnh.332	6.63572045321
11166.fmnh.934	4.00980390749
11166.fmnh.2712	32.830780926764106
11166.fmnh.1262	8.98380064304
11166.fmnh.1209	7.299550058430202
11166.fmnh.2736	22.552749816484006
11166.fmnh.182	11.4698022265501
11166.fmnh.2615	3.007505900369999
11166.fmnh.1024	9.891197187250304
11166.fmnh.409	16.06824998505
11166.fmnh.1023	5.826684996620001
11166.fmnh.917	8.892752435400201
11166.fmnh.1309	26.58262796957021
11166.fmnh.1265	6.389332382240101
11166.fmnh.2788	26.568537082417098
11166.fmnh.958	4.7512184783041
11166.fmnh.157	13.625709542840003
11166.fmnh.1293	13.6994033437881
11166.fmnh.2770	17.0702206865401
11166.fmnh.956	4.95130212076
11166.fmnh.1323	7.65835234434
11166.fmnh.2653	8.963431240570102
11166.fmnh.1165	6.085914245270101
11166.fmnh.919	5.9141995974100015
11166.fmnh.1046	3.32900258109
11166.fmnh.1193	19.02925987224029
11166.fmnh.400	12.671584974260202
11166.fmnh.2670	7.751032744449999
11166.fmnh.1223	7.00059864515
11166.fmnh.1162	18.247653039307103
11166.fmnh.975	4.1291176128101
11166.fmnh.1300	5.790909895040099
11166.fmnh.1207	36.539704956254106
11166.fmnh.2781	28.019289884670012
11166.fmnh.909	5.176754037000001
11166.fmnh.1175	5.3364682271701005
11166.fmnh.1317	8.8462863500301
11166.fmnh.1183	29.0960304133801
11166.fmnh.1056	11.676108053450106
11166.fmnh.2643	7.12813002114
11166.fmnh.433	10.982333450690108
11166.fmnh.434	3.209058463410001
11166.fmnh.1156	4.9394766821800005
11166.fmnh.1233	12.201172907080098
11166.fmnh.410	21.172530776377997
11166.fmnh.1258	3.9355441852801007
11166.fmnh.1184	9.87607509974
11166.fmnh.1310	37.58648185598929
11166.fmnh.2743	8.022946952110098
11166.fmnh.308	3.9874411582102
11166.fmnh.2698	10.022592864190104
11166.fmnh.164	8.826252738570103
11166.fmnh.2702	8.985878395660102
11166.fmnh.924	4.45699529847
11166.fmnh.1010	8.781275459350102
11166.fmnh.1275	6.731676434610204
11166.fmnh.325	3.4649059716300012
11166.fmnh.163	9.715842618750003
11166.fmnh.2776	5.193125168032499
11166.fmnh.2780	4.36987488874
11166.fmnh.1206	13.466308141730103
11166.fmnh.2739	53.72684405651728
11166.fmnh.1222	2.63428192924
11166.fmnh.982	20.6916677961802
11166.fmnh.1249	13.485449570970104
11166.fmnh.1040	6.186875692680001
11166.fmnh.1047	5.409080567790101
11166.fmnh.1192	19.8501419838203
11166.fmnh.985	19.090147235329994
11166.fmnh.383	8.964174094871003
11166.fmnh.2755	3.40395999691
11166.fmnh.918	4.57029232103
11166.fmnh.1201	22.071498500390202
11166.fmnh.422	11.539412387720207
11166.fmnh.1322	7.621259619080297
11166.fmnh.932	8.0187209860301
11166.fmnh.2714	20.07106102545099
11166.fmnh.1264	25.573755860860405
11166.fmnh.2789	11.20318041641
11166.fmnh.447	10.0770032873901
11166.fmnh.2637	12.136383308130098
11166.fmnh.2730	15.20129704165
11166.fmnh.1022	6.601474295830002
11166.fmnh.2613	9.104304977780002
11166.fmnh.1049	20.466258639740307
11166.fmnh.1247	22.398900557749997
11166.fmnh.2614	8.141393112929501
11166.fmnh.2630	5.379287989260001
11166.fmnh.1263	5.496431396110002
11166.fmnh.2713	20.235876119443095
11166.fmnh.935	10.081393222070101
11166.fmnh.953	9.5893495611801
11166.fmnh.2775	24.677402138926098
11166.fmnh.1298	12.593551246460002
11166.fmnh.2783	38.00060530218669
11166.fmnh.1160	3.9654321281300997
11166.fmnh.402	4.70424850498
11166.fmnh.387	12.114461982530102
11166.fmnh.986	22.684978117144194
11166.fmnh.2675	12.764196997760001
11166.fmnh.1044	5.8582571727540005
11166.fmnh.970	9.12787133146
11166.fmnh.2772	11.722960971929606
11166.fmnh.1321	12.665867950863108
11166.fmnh.289	8.880105219330199
11166.fmnh.931	3.02769125646
11166.fmnh.444	14.659607988200001
11166.fmnh.1267	21.718621171010195
11166.fmnh.915	7.1747126903101
11166.fmnh.1021	4.18129687095
11166.fmnh.187	5.62321924511
11166.fmnh.180	11.443715141500205
11166.fmnh.1198	30.843115552948703
11166.fmnh.1260	5.807573745760003
11166.fmnh.936	4.4122374179401005
11166.fmnh.1314	20.785859594310306
11166.fmnh.2664	58.108470400196296
11166.fmnh.945	2.7995424167200005
11166.fmnh.430	17.064874813094
11166.fmnh.1214	13.196803085280099
11166.fmnh.929	4.45932330514
11166.fmnh.2764	3.62187347475
11166.fmnh.1155	5.1442013891001
11166.fmnh.990	5.627797393516199
11166.fmnh.396	14.125400238152
11166.fmnh.2608	11.914613205990001
11166.fmnh.2740	11.982071792550101
11166.fmnh.1171	8.1497076075502
11166.fmnh.1313	32.205902683016305
11166.fmnh.2725	39.176194801319994
11166.fmnh.398	11.092952357089503
11166.fmnh.1189	22.80572071219969
11166.fmnh.1255	4.190980735129999
11166.fmnh.2701	9.785140554280103
11166.fmnh.2649	8.26460135656
11166.fmnh.1271	5.9998351571001
11166.fmnh.1013	5.994029892990103
11166.fmnh.455	5.98549770824
11166.fmnh.1014	8.577757389090099
11166.fmnh.2625	4.635017674199999
11166.fmnh.2706	15.946699426619999
11166.fmnh.1280	6.1318601771401005
11166.fmnh.2632	13.993252546790204
11166.fmnh.1261	7.4485403570200015
11166.fmnh.429	12.69265381033
11166.fmnh.2735	26.224359207139994
11166.fmnh.978	6.0390369211301
11166.fmnh.1199	7.444293474160003
11166.fmnh.1027	12.802223140130199
11166.fmnh.1020	16.390567374089006
11166.fmnh.2611	6.9106107988900005
11166.fmnh.989	12.120451692290102
11166.fmnh.170	10.850308141720005
11166.fmnh.914	10.687893995820204
11166.fmnh.1266	18.235401216100307
11166.fmnh.2635	7.249890418600098
11166.fmnh.336	12.512662847259701
11166.fmnh.955	7.686690210760101
11166.fmnh.1320	30.429639960630297
11166.fmnh.1203	17.3398646398901
11166.fmnh.2785	22.364660330832095
11166.fmnh.2650	5.11712182443
11166.fmnh.1268	4.9088834897
11166.fmnh.420	9.44176907932
11166.fmnh.1166	3.1590821615999998
11166.fmnh.1304	14.160106934400199
11166.fmnh.1190	25.294851552404324
11166.fmnh.188	21.84685026292
11166.fmnh.386	14.681126110890201
11166.fmnh.1197	7.156102821010203
11166.fmnh.2673	2.71442484778
11166.fmnh.179	12.781514490950102
11166.fmnh.976	4.839917389472999
11166.fmnh.1303	8.581254883783101
11166.fmnh.427	6.742942256113101
11166.fmnh.2657	13.799522904210205
11166.fmnh.1299	5.113279413160099
11166.fmnh.2723	19.009310639550097
11166.fmnh.368	7.506255001260002
11166.fmnh.1253	5.873701083630002
11166.fmnh.327	4.754651696940001
11166.fmnh.921	4.732783208220001
11166.fmnh.2624	18.125583953411002
11166.fmnh.1012	5.093774341340101
11166.fmnh.438	6.4040381354700004
11166.fmnh.1188	15.065720078880103
11166.fmnh.2607	18.9616656889596
11166.fmnh.1036	2.4702934340100002
11166.fmnh.902	16.117660113730096
11166.fmnh.1170	4.925156261922999
11166.fmnh.2694	18.725414652457097
11166.fmnh.1038	7.06814629475
11166.fmnh.1053	9.9892079684601
11166.fmnh.412	23.136820155758205
11166.fmnh.2662	7.598508238789999
11166.fmnh.1288	3.4730584229600003
11166.fmnh.928	7.6362736352801015
11166.fmnh.1154	3.4226241503601
11166.fmnh.896	4.98681327859
11166.fmnh.1215	14.713678443050302
11166.fmnh.1212	11.559112022420004
11166.fmnh.2641	7.227426127360003
11166.fmnh.431	23.431885581205997
11166.fmnh.1331	10.635650862570001
11166.fmnh.2762	17.893825556050206
11166.fmnh.329	6.004731146870101
11166.fmnh.1181	9.101269008980001
11166.fmnh.1054	8.196306732580101
11166.fmnh.996	7.294305582979502
11166.fmnh.1236	11.100952548000105
11166.fmnh.1177	14.968772724650004
11166.fmnh.1315	21.5021794676002
11166.elephant.Atl.861041	54.835641329234996
11166.elephant.Hous.25695	45.09970039827311
11166.Ele.max.ind.SanDi29.2	52.0287115669853
11166.Ele.max.max.SanDi26.1	62.99103834010391
11166.elephant.Hous.25332	51.5869870785229
11166.elephant.Hous.19269	58.11482500003737
11166.Ostrich.Hous.25735	38.494378619039196
11166.Cassowary.Hous.24664	6.9837603917500015
11166.Apt.aus.man.SanDi8.1	24.2246332646851
11166.Ele.max.ind.SanDi23.1	59.571603252911984
11166.elephant.Atl.861004	46.33593923749001
11166.Mac.par.SanDi22.1	41.9243290045658
11166.elephant.Hous.24329	59.64422937347901
11166.Ele.max.max.SanDi30.2	53.72137626754701
11166.Mac.par.SanDi9.3	34.83061251292681
11166.Ostrich.Hous.25734	37.26024922548511
11166.ATL.24546.ferret	49.02956267385894
11166.NATL.24691.lemur	4.056855549220001
11166.FD.0265.impala	63.137184764794796
11166.NATL.24736.tamarin	9.963290533327
11166.NATL.24101.kori	9.58212376449
11166.NATL.24590.rat	61.671330344224515
11166.NZ.16976.A2.NorthIslandWeka	11.014463461350102
11166.AR.M23.flyingsquirrel	24.29838768778069
11166.NATL.25040.lizard	36.08413684791
11166.NATL.24092.hornbill	5.025914672010101
11166.ATL.24050.lion	7.510897398537098
11166.ATL.24069.tortoise	53.541404809816086
11166.AR.M40.flyingsquirrel	22.279100480321702
11166.NATL.24347.crane	24.826528958620102
11166.NATL.24308.duck	6.355982238650001
11166.NZ.16957.B.kea	11.999934309739
11166.ATL.25162.frog	19.79461329303
11166.NATL.24322.raven	69.24486563720737
11166.ATL.24504.skink	50.48149514463757
11166.NATL.24293.bird	7.499178314220002
11166.FD.0223.kudu	75.2606078497842
11166.FD.0369.pig	9.875665298440001
11166.NATL.24376.ibis	12.3346802345671
11166.NATL.24744.crane	10.739959798190103
11166.ATL.24527.pheasant	42.35809808864321
11166.AS.214.wren	9.824854517480102
11166.NATL.24696.tamarin	5.866336518049999
11166.NATL.25047.alligator	36.916657145026015
11166.lamprey.24170.lamprey	55.97397524526701
11166.ATL.24079.tiger	12.275947195690097
11166.AR.M63.flyingsquirrel	23.5306209454907
11166.NATL.24245.rat	10.350355691060098
11166.AS.130.blackbird	13.534742074355005
11166.NZ.16949.B2.NewZealandbrownteal	18.280335137130002
11166.AR.M1.flyingsquirrel	23.866039979041993
11166.Amphioxus.1.lancelet	60.699434424250114
11166.AR.M7.flyingsquirrel	20.434115456640995
11166.AE7VJ10.B.vulture	12.945241845150104
11166.AR.M65.flyingsquirrel	22.023671031758695
11166.NZ.16902.B.diamonddove	10.450214172910002
11166.NATL.24326.b.duck	11.509463585090003
11166.NATL.24689.meerkat	22.245033725103006
11166.FD.boa1a.boa	30.382320082609997
11166.NZ.16994.A.kaka	25.015815670397096
11166.NATL.24664.saki	79.1368339776346
11166.vbat.DR07.colon.vbat	3.7960200886099997
11166.ATL.24503.cockatoo	76.51298405738011
11166.FD.03050.oryx	82.10524943926318
11166.ATL.24436.conure	14.744336789542103
11166.NATL.25056.kiwi	15.427656220340006
11166.lamprey.24171.lamprey	57.360469970541075
11166.ATL.25136.fossa	6.42480716054
11166.AR.M46.flyingsquirrel	11.627062687996998
11166.NZ.17027.A.Antipodesparakeet	12.950095846867102
11166.NATL.25020.snake	62.583605081130095
11166.AR.M25.flyingsquirrel	20.176901930511995
11166.NZ.16840.A1.lessershorttailedbat	24.376617710997092
11166.NATL.24260.grosbeak	18.589113711390198
11166.NATL.24338.bird	10.29614122741
11166.ATL.24564.meerkat	19.306740969045098
11166.NATL.24280.kingfisher	21.969530906334008
11166.AS.084.swallow	16.400337934569997
11166.NATL.25016.python	64.105104051648
11166.NZ.16973.A2.blueduck	24.43435329990011
11166.ATL.24467.tortoise	37.334298243404
11166.NZ.16846.A1.NewZealandbrownteal	41.1264906755631
11166.NATL.24629.chinchilla	5.96825502418
11166.NATL.24327.bird	14.661944639660105
11166.NATL.25042.b.gecko	34.22059452670401
